team,opp,pts,opp_pts,plays,opp_plays
Oregon State,Houston,17,14,50,59
Houston,Oregon State,24,10,71,40
Oregon State,Houston,3,17,50,56
Houston,Oregon State,10,6,46,71
Oregon State,Houston,14,23,51,56
Houston,Oregon State,34,17,58,55
Oregon State,Houston,13,26,48,62
Houston,Oregon State,35,3,64,50
Oregon State,Houston,7,31,55,63
Houston,Oregon State,35,10,61,50
Oregon State,Houston,10,35,42,67
Houston,Oregon State,27,21,59,49
Oregon State,Houston,10,17,69,48
Houston,Oregon State,17,10,52,76
Oregon State,Houston,14,38,48,63
Houston,Oregon State,42,20,55,63
Oregon State,Houston,20,21,58,55
Houston,Oregon State,35,10,53,59
Oregon State,Houston,6,38,53,58
Houston,Oregon State,20,7,65,51
Oregon State,Houston,13,17,58,54
Houston,Oregon State,34,10,64,46
Oregon State,Houston,3,17,59,48
Houston,Oregon State,20,14,63,53
Oregon State,Houston,3,21,58,56
Houston,Oregon State,13,17,65,51
Oregon State,Houston,35,17,71,48
Houston,Oregon State,31,16,49,65
Oregon State,Houston,7,24,55,65
Houston,Oregon State,28,23,54,65
Oregon State,Houston,7,34,48,62
Houston,Oregon State,10,17,58,59
Oregon State,Houston,21,14,68,46
Houston,Oregon State,31,7,63,55
Oregon State,Houston,3,31,59,54
Houston,Oregon State,27,6,64,52
Oregon State,Houston,14,17,54,58
Houston,Oregon State,20,3,59,44
Oregon State,Houston,0,34,57,60
Houston,Oregon State,41,13,60,56
Oregon State,Houston,13,17,69,51
Houston,Oregon State,7,23,54,62
Oregon State,Houston,21,27,58,58
Houston,Oregon State,31,7,55,52
Oregon State,Houston,27,17,61,51
Houston,Oregon State,24,21,62,59
Oregon State,Houston,7,20,47,55
Houston,Oregon State,21,10,53,57
Oregon State,Houston,16,7,61,55
Houston,Oregon State,42,7,56,53
Oregon State,Houston,13,13,61,54
Houston,Oregon State,30,10,59,53
Oregon State,Houston,20,24,59,57
Houston,Oregon State,14,41,53,60
Oregon State,Houston,24,10,64,48
Houston,Oregon State,13,24,58,57
Oregon State,Houston,21,7,49,68
Houston,Oregon State,6,17,54,58
Oregon State,Houston,14,37,66,55
Houston,Oregon State,14,16,54,59
Oregon State,Houston,7,21,45,64
Houston,Oregon State,17,27,66,53
Oregon State,Houston,10,21,66,56
Houston,Oregon State,27,7,62,49
Oregon State,Houston,21,31,45,68
Houston,Oregon State,28,6,70,48
Oregon State,Houston,10,24,63,56
Houston,Oregon State,21,17,55,62
Oregon State,Houston,17,17,60,49
Houston,Oregon State,24,17,67,51
Oregon State,Houston,17,28,48,63
Houston,Oregon State,28,17,58,60
Oregon State,Houston,10,27,52,55
Houston,Oregon State,13,42,58,57
Oregon State,Houston,10,27,57,58
Houston,Oregon State,34,3,66,54
Oregon State,Houston,10,38,59,55
Houston,Oregon State,31,7,63,48
Oregon State,Houston,16,37,50,61
Houston,Oregon State,13,7,63,49
Oregon State,Houston,7,24,52,60
Houston,Oregon State,14,27,47,67
Oregon State,Houston,10,20,50,63
Houston,Oregon State,20,10,55,50
Oregon State,Houston,6,31,47,62
