team,opp,pts,opp_pts,plays,opp_plays
Pittsburgh,Notre Dame,10,56,52,67
Notre Dame,Pittsburgh,34,0,64,52
Pittsburgh,Notre Dame,10,21,55,64
Notre Dame,Pittsburgh,21,13,58,59
Pittsburgh,Notre Dame,14,24,64,62
Notre Dame,Pittsburgh,31,17,69,53
Pittsburgh,Notre Dame,10,31,53,64
Notre Dame,Pittsburgh,45,0,62,54
Pittsburgh,Notre Dame,10,10,55,57
Notre Dame,Pittsburgh,7,23,46,71
Pittsburgh,Notre Dame,14,28,50,64
Notre Dame,Pittsburgh,27,17,61,65
Pittsburgh,Notre Dame,31,10,62,67
Notre Dame,Pittsburgh,23,21,65,60
Pittsburgh,Notre Dame,10,17,62,57
Notre Dame,Pittsburgh,17,17,53,65
Pittsburgh,Notre Dame,20,24,61,65
Notre Dame,Pittsburgh,14,14,65,53
Pittsburgh,Notre Dame,19,14,70,55
Notre Dame,Pittsburgh,0,10,57,63
Pittsburgh,Notre Dame,13,10,67,58
Notre Dame,Pittsburgh,20,24,58,64
Pittsburgh,Notre Dame,7,24,65,61
Notre Dame,Pittsburgh,24,7,72,46
Pittsburgh,Notre Dame,31,17,68,58
Notre Dame,Pittsburgh,38,14,64,59
Pittsburgh,Notre Dame,20,35,61,61
Notre Dame,Pittsburgh,14,21,61,59
Pittsburgh,Notre Dame,14,20,52,65
Notre Dame,Pittsburgh,17,13,53,70
Pittsburgh,Notre Dame,10,10,71,52
Notre Dame,Pittsburgh,31,6,60,62
Pittsburgh,Notre Dame,27,17,73,52
Notre Dame,Pittsburgh,13,48,59,69
Pittsburgh,Notre Dame,10,31,61,62
Notre Dame,Pittsburgh,21,16,57,70
Pittsburgh,Notre Dame,10,28,55,68
Notre Dame,Pittsburgh,45,10,67,59
Pittsburgh,Notre Dame,10,31,61,65
Notre Dame,Pittsburgh,0,7,57,55
Pittsburgh,Notre Dame,17,21,55,58
Notre Dame,Pittsburgh,35,10,67,50
Pittsburgh,Notre Dame,7,34,63,64
Notre Dame,Pittsburgh,21,16,63,58
Pittsburgh,Notre Dame,3,31,61,61
Notre Dame,Pittsburgh,28,24,60,63
Pittsburgh,Notre Dame,7,17,50,67
Notre Dame,Pittsburgh,40,17,75,48
Pittsburgh,Notre Dame,0,28,56,65
Notre Dame,Pittsburgh,20,7,63,56
