team,opp,pts,opp_pts,plays,opp_plays
Ohio State,UCLA,42,3,70,58
UCLA,Ohio State,17,17,59,64
Ohio State,UCLA,20,21,67,61
UCLA,Ohio State,13,28,66,54
Ohio State,UCLA,31,3,61,62
UCLA,Ohio State,0,45,51,74
Ohio State,UCLA,34,6,64,60
UCLA,Ohio State,7,27,57,63
Ohio State,UCLA,7,24,50,73
UCLA,Ohio State,0,59,50,72
Ohio State,UCLA,28,10,60,62
UCLA,Ohio State,6,27,55,77
Ohio State,UCLA,17,13,72,49
UCLA,Ohio State,3,45,57,66
Ohio State,UCLA,45,3,79,43
UCLA,Ohio State,10,27,62,59
Ohio State,UCLA,31,14,58,57
UCLA,Ohio State,6,27,61,58
Ohio State,UCLA,51,0,72,50
UCLA,Ohio State,7,19,55,70
Ohio State,UCLA,28,3,77,43
UCLA,Ohio State,0,27,56,69
Ohio State,UCLA,35,3,83,44
UCLA,Ohio State,10,34,55,70
Ohio State,UCLA,31,6,65,66
UCLA,Ohio State,10,38,64,69
Ohio State,UCLA,45,7,74,54
UCLA,Ohio State,0,23,57,66
Ohio State,UCLA,31,0,62,57
UCLA,Ohio State,0,31,57,72
Ohio State,UCLA,45,0,69,60
UCLA,Ohio State,13,17,63,52
Ohio State,UCLA,38,10,62,65
UCLA,Ohio State,10,21,68,57
Ohio State,UCLA,38,3,72,52
UCLA,Ohio State,10,31,70,58
Ohio State,UCLA,37,7,72,53
UCLA,Ohio State,3,35,51,77
Ohio State,UCLA,41,3,70,56
UCLA,Ohio State,3,38,60,68
Ohio State,UCLA,27,13,68,56
UCLA,Ohio State,13,24,61,66
Ohio State,UCLA,35,0,63,58
UCLA,Ohio State,20,14,64,67
Ohio State,UCLA,24,13,65,64
UCLA,Ohio State,3,55,55,78
Ohio State,UCLA,26,7,63,61
UCLA,Ohio State,3,10,61,57
Ohio State,UCLA,45,0,75,55
UCLA,Ohio State,7,56,54,79
Ohio State,UCLA,34,7,60,67
UCLA,Ohio State,6,26,50,72
Ohio State,UCLA,51,7,65,56
UCLA,Ohio State,6,28,58,57
Ohio State,UCLA,17,10,60,62
UCLA,Ohio State,10,38,60,68
Ohio State,UCLA,41,6,72,58
UCLA,Ohio State,7,13,70,52
Ohio State,UCLA,20,13,66,59
UCLA,Ohio State,9,23,68,68
Ohio State,UCLA,28,7,67,60
UCLA,Ohio State,3,24,56,60
Ohio State,UCLA,44,7,69,60
UCLA,Ohio State,17,24,63,67
Ohio State,UCLA,52,3,77,54
UCLA,Ohio State,10,56,52,71
Ohio State,UCLA,49,3,64,61
UCLA,Ohio State,10,31,65,54
Ohio State,UCLA,31,17,69,66
UCLA,Ohio State,0,34,53,70
Ohio State,UCLA,34,10,68,57
UCLA,Ohio State,3,24,67,55
Ohio State,UCLA,28,14,65,53
UCLA,Ohio State,3,56,55,72
Ohio State,UCLA,20,7,65,61
UCLA,Ohio State,7,31,57,68
Ohio State,UCLA,40,10,80,42
UCLA,Ohio State,7,31,50,72
Ohio State,UCLA,51,0,70,49
UCLA,Ohio State,7,24,54,62
Ohio State,UCLA,45,10,78,49
UCLA,Ohio State,3,42,58,63
