team,opp,pts,opp_pts,plays,opp_plays
West Virginia,Texas Tech,21,59,63,89
Texas Tech,West Virginia,41,17,84,64
West Virginia,Texas Tech,9,40,89,63
Texas Tech,West Virginia,35,20,71,82
West Virginia,Texas Tech,6,59,61,87
Texas Tech,West Virginia,20,30,66,85
West Virginia,Texas Tech,9,35,73,79
Texas Tech,West Virginia,24,10,67,78
West Virginia,Texas Tech,17,38,71,76
Texas Tech,West Virginia,55,0,82,64
West Virginia,Texas Tech,3,28,74,75
Texas Tech,West Virginia,73,7,91,57
West Virginia,Texas Tech,3,54,62,89
Texas Tech,West Virginia,31,14,76,81
West Virginia,Texas Tech,7,48,64,87
Texas Tech,West Virginia,62,3,87,60
West Virginia,Texas Tech,0,33,77,71
Texas Tech,West Virginia,63,6,86,68
West Virginia,Texas Tech,7,55,69,88
Texas Tech,West Virginia,37,10,74,79
West Virginia,Texas Tech,21,41,78,70
Texas Tech,West Virginia,56,0,88,60
West Virginia,Texas Tech,3,41,67,80
Texas Tech,West Virginia,68,7,87,64
West Virginia,Texas Tech,0,26,65,79
Texas Tech,West Virginia,31,14,88,62
West Virginia,Texas Tech,6,66,69,79
Texas Tech,West Virginia,38,20,68,84
West Virginia,Texas Tech,17,47,68,81
Texas Tech,West Virginia,49,24,90,70
West Virginia,Texas Tech,10,33,76,73
Texas Tech,West Virginia,38,0,80,68
West Virginia,Texas Tech,13,45,73,73
Texas Tech,West Virginia,51,6,72,86
West Virginia,Texas Tech,17,38,71,79
Texas Tech,West Virginia,44,6,84,67
West Virginia,Texas Tech,7,66,71,87
Texas Tech,West Virginia,31,10,71,82
West Virginia,Texas Tech,10,40,74,80
Texas Tech,West Virginia,62,0,98,52
West Virginia,Texas Tech,7,52,64,87
Texas Tech,West Virginia,31,24,66,83
West Virginia,Texas Tech,30,35,87,72
Texas Tech,West Virginia,45,7,85,69
West Virginia,Texas Tech,3,48,66,86
Texas Tech,West Virginia,51,3,87,69
West Virginia,Texas Tech,14,41,68,78
Texas Tech,West Virginia,41,0,72,74
West Virginia,Texas Tech,21,24,89,63
Texas Tech,West Virginia,41,20,79,72
West Virginia,Texas Tech,10,38,66,80
Texas Tech,West Virginia,49,14,80,74
West Virginia,Texas Tech,3,38,58,91
Texas Tech,West Virginia,17,17,75,77
West Virginia,Texas Tech,3,55,63,82
Texas Tech,West Virginia,52,14,78,75
West Virginia,Texas Tech,17,52,73,86
Texas Tech,West Virginia,59,7,86,71
West Virginia,Texas Tech,7,30,76,84
Texas Tech,West Virginia,52,6,81,69
West Virginia,Texas Tech,10,37,71,92
Texas Tech,West Virginia,56,17,82,68
West Virginia,Texas Tech,13,45,77,77
Texas Tech,West Virginia,52,0,98,53
West Virginia,Texas Tech,3,38,73,77
Texas Tech,West Virginia,56,0,85,63
West Virginia,Texas Tech,17,52,64,83
Texas Tech,West Virginia,35,0,81,68
West Virginia,Texas Tech,13,45,81,69
Texas Tech,West Virginia,51,3,76,69
West Virginia,Texas Tech,3,27,75,77
Texas Tech,West Virginia,49,7,89,63
West Virginia,Texas Tech,17,30,70,82
Texas Tech,West Virginia,38,17,86,70
West Virginia,Texas Tech,10,45,69,79
Texas Tech,West Virginia,55,0,96,57
West Virginia,Texas Tech,7,59,59,82
Texas Tech,West Virginia,48,10,83,69
West Virginia,Texas Tech,21,49,75,70
Texas Tech,West Virginia,27,6,68,78
West Virginia,Texas Tech,31,49,79,72
Texas Tech,West Virginia,31,0,87,63
West Virginia,Texas Tech,9,52,62,89
Texas Tech,West Virginia,52,10,75,70
West Virginia,Texas Tech,9,59,73,83
Texas Tech,West Virginia,62,7,84,65
West Virginia,Texas Tech,17,56,79,76
Texas Tech,West Virginia,48,7,86,62
West Virginia,Texas Tech,21,55,67,84
Texas Tech,West Virginia,77,3,90,58
West Virginia,Texas Tech,14,48,62,92
Texas Tech,West Virginia,55,0,89,58
West Virginia,Texas Tech,28,48,67,86
Texas Tech,West Virginia,48,21,89,61
West Virginia,Texas Tech,17,49,81,69
Texas Tech,West Virginia,45,10,86,63
West Virginia,Texas Tech,7,24,70,76
