team,opp,pts,opp_pts,plays,opp_plays
Wisconsin,Middle Tennessee,38,3,63,51
Middle Tennessee,Wisconsin,3,34,49,60
Wisconsin,Middle Tennessee,41,10,55,60
Middle Tennessee,Wisconsin,3,41,54,60
Wisconsin,Middle Tennessee,23,10,65,48
Middle Tennessee,Wisconsin,7,24,62,52
Wisconsin,Middle Tennessee,42,14,67,49
Middle Tennessee,Wisconsin,7,3,60,50
Wisconsin,Middle Tennessee,24,3,55,52
Middle Tennessee,Wisconsin,7,35,63,58
Wisconsin,Middle Tennessee,35,3,60,56
Middle Tennessee,Wisconsin,3,17,52,55
Wisconsin,Middle Tennessee,45,0,65,46
Middle Tennessee,Wisconsin,14,49,47,69
Wisconsin,Middle Tennessee,27,10,56,57
Middle Tennessee,Wisconsin,7,14,42,69
Wisconsin,Middle Tennessee,24,14,61,45
Middle Tennessee,Wisconsin,7,27,53,59
Wisconsin,Middle Tennessee,35,7,58,60
Middle Tennessee,Wisconsin,10,6,51,65
Wisconsin,Middle Tennessee,45,7,70,43
Middle Tennessee,Wisconsin,10,20,57,54
Wisconsin,Middle Tennessee,24,14,55,66
Middle Tennessee,Wisconsin,13,10,53,60
Wisconsin,Middle Tennessee,35,10,57,52
Middle Tennessee,Wisconsin,3,41,58,54
Wisconsin,Middle Tennessee,24,27,47,61
Middle Tennessee,Wisconsin,0,28,51,60
Wisconsin,Middle Tennessee,27,3,58,52
Middle Tennessee,Wisconsin,7,24,54,56
Wisconsin,Middle Tennessee,42,3,62,53
Middle Tennessee,Wisconsin,13,17,49,63
Wisconsin,Middle Tennessee,23,7,56,54
Middle Tennessee,Wisconsin,13,14,69,42
Wisconsin,Middle Tennessee,35,7,56,56
Middle Tennessee,Wisconsin,7,31,44,74
Wisconsin,Middle Tennessee,48,0,65,48
Middle Tennessee,Wisconsin,3,48,59,62
Wisconsin,Middle Tennessee,34,0,67,47
Middle Tennessee,Wisconsin,0,38,46,68
Wisconsin,Middle Tennessee,10,31,44,65
Middle Tennessee,Wisconsin,7,24,62,51
Wisconsin,Middle Tennessee,24,7,63,53
Middle Tennessee,Wisconsin,0,41,54,63
Wisconsin,Middle Tennessee,24,3,58,52
Middle Tennessee,Wisconsin,10,20,53,60
Wisconsin,Middle Tennessee,24,10,65,49
Middle Tennessee,Wisconsin,7,28,50,64
Wisconsin,Middle Tennessee,24,13,59,49
Middle Tennessee,Wisconsin,10,20,59,58
Wisconsin,Middle Tennessee,17,3,62,53
Middle Tennessee,Wisconsin,3,28,49,67
Wisconsin,Middle Tennessee,51,16,70,51
Middle Tennessee,Wisconsin,14,17,58,56
Wisconsin,Middle Tennessee,30,3,58,55
Middle Tennessee,Wisconsin,14,41,49,64
Wisconsin,Middle Tennessee,37,14,55,55
Middle Tennessee,Wisconsin,0,36,51,61
Wisconsin,Middle Tennessee,42,0,68,45
Middle Tennessee,Wisconsin,10,34,55,59
Wisconsin,Middle Tennessee,38,0,64,47
Middle Tennessee,Wisconsin,3,49,61,56
Wisconsin,Middle Tennessee,23,0,58,54
Middle Tennessee,Wisconsin,7,44,53,56
Wisconsin,Middle Tennessee,17,10,63,51
Middle Tennessee,Wisconsin,14,38,52,57
Wisconsin,Middle Tennessee,31,10,58,52
Middle Tennessee,Wisconsin,10,15,46,66
Wisconsin,Middle Tennessee,40,0,64,47
Middle Tennessee,Wisconsin,0,41,40,72
Wisconsin,Middle Tennessee,24,0,63,49
Middle Tennessee,Wisconsin,7,14,57,51
Wisconsin,Middle Tennessee,21,7,64,49
Middle Tennessee,Wisconsin,7,28,52,54
Wisconsin,Middle Tennessee,10,3,54,53
Middle Tennessee,Wisconsin,0,41,53,62
Wisconsin,Middle Tennessee,21,7,63,51
Middle Tennessee,Wisconsin,7,41,45,63
Wisconsin,Middle Tennessee,34,7,60,54
Middle Tennessee,Wisconsin,0,28,48,64
Wisconsin,Middle Tennessee,24,0,66,44
Middle Tennessee,Wisconsin,3,42,51,60
Wisconsin,Middle Tennessee,45,10,66,50
Middle Tennessee,Wisconsin,7,17,61,52
Wisconsin,Middle Tennessee,27,7,60,50
Middle Tennessee,Wisconsin,10,14,63,53
Wisconsin,Middle Tennessee,35,17,52,64
Middle Tennessee,Wisconsin,3,34,46,69
Wisconsin,Middle Tennessee,40,6,69,40
Middle Tennessee,Wisconsin,14,34,61,60
Wisconsin,Middle Tennessee,35,17,65,44
Middle Tennessee,Wisconsin,3,14,61,51
Wisconsin,Middle Tennessee,24,7,63,51
Middle Tennessee,Wisconsin,0,35,54,55
Wisconsin,Middle Tennessee,38,10,73,42
Middle Tennessee,Wisconsin,7,41,58,60
Wisconsin,Middle Tennessee,35,7,56,57
Middle Tennessee,Wisconsin,7,42,61,55
Wisconsin,Middle Tennessee,38,0,59,58
Middle Tennessee,Wisconsin,9,17,57,51
Wisconsin,Middle Tennessee,21,0,57,55
