team,opp,pts,opp_pts,plays,opp_plays
Boise State,South Florida,48,14,77,57
South Florida,Boise State,21,69,72,66
Boise State,South Florida,31,28,66,66
South Florida,Boise State,24,23,69,64
Boise State,South Florida,7,59,59,75
South Florida,Boise State,24,35,74,60
Boise State,South Florida,28,35,63,71
South Florida,Boise State,28,55,68,62
Boise State,South Florida,31,37,64,71
South Florida,Boise State,38,14,82,57
Boise State,South Florida,41,13,77,49
South Florida,Boise State,7,7,65,67
Boise State,South Florida,49,24,73,66
South Florida,Boise State,7,63,72,68
Boise State,South Florida,45,14,69,65
South Florida,Boise State,42,28,70,62
Boise State,South Florida,42,7,74,59
South Florida,Boise State,21,23,61,72
Boise State,South Florida,28,7,78,51
South Florida,Boise State,42,28,70,63
Boise State,South Florida,56,14,72,61
South Florida,Boise State,14,42,58,71
Boise State,South Florida,58,21,73,58
South Florida,Boise State,28,69,64,71
Boise State,South Florida,59,24,63,66
South Florida,Boise State,28,50,58,77
Boise State,South Florida,20,38,63,70
South Florida,Boise State,35,21,70,66
Boise State,South Florida,49,28,71,69
South Florida,Boise State,56,48,62,78
Boise State,South Florida,63,31,69,59
South Florida,Boise State,24,42,61,74
Boise State,South Florida,59,35,76,56
South Florida,Boise State,17,34,63,68
Boise State,South Florida,24,17,66,62
South Florida,Boise State,14,35,76,66
Boise State,South Florida,28,42,57,77
South Florida,Boise State,21,63,65,69
Boise State,South Florida,77,7,71,60
South Florida,Boise State,63,28,66,79
Boise State,South Florida,31,42,77,59
South Florida,Boise State,63,31,68,71
Boise State,South Florida,42,28,68,67
South Florida,Boise State,24,42,63,68
Boise State,South Florida,49,21,75,60
South Florida,Boise State,49,21,72,55
Boise State,South Florida,28,28,79,62
South Florida,Boise State,28,28,65,64
Boise State,South Florida,21,35,64,65
South Florida,Boise State,28,24,78,61
Boise State,South Florida,10,37,64,68
South Florida,Boise State,28,49,68,69
Boise State,South Florida,28,42,72,65
South Florida,Boise State,7,24,65,67
Boise State,South Florida,21,45,70,70
South Florida,Boise State,21,66,64,73
Boise State,South Florida,59,14,78,58
South Florida,Boise State,0,31,68,62
Boise State,South Florida,38,7,64,67
South Florida,Boise State,21,56,76,66
Boise State,South Florida,17,38,70,65
South Florida,Boise State,48,35,67,62
Boise State,South Florida,52,3,78,54
South Florida,Boise State,14,77,58,73
Boise State,South Florida,21,45,63,64
South Florida,Boise State,14,56,58,67
Boise State,South Florida,28,21,76,61
South Florida,Boise State,17,45,64,68
Boise State,South Florida,21,17,67,65
South Florida,Boise State,55,17,73,56
Boise State,South Florida,38,14,75,58
South Florida,Boise State,49,52,56,81
Boise State,South Florida,70,14,79,61
South Florida,Boise State,3,59,59,72
Boise State,South Florida,7,49,68,67
South Florida,Boise State,7,59,59,78
Boise State,South Florida,27,7,68,61
South Florida,Boise State,38,21,74,64
Boise State,South Florida,24,38,66,65
South Florida,Boise State,28,31,61,75
Boise State,South Florida,66,21,75,62
South Florida,Boise State,83,7,71,67
Boise State,South Florida,49,21,74,54
South Florida,Boise State,42,73,69,69
Boise State,South Florida,21,42,71,68
South Florida,Boise State,28,17,74,68
Boise State,South Florida,21,35,68,69
South Florida,Boise State,14,49,57,75
Boise State,South Florida,35,28,64,74
South Florida,Boise State,17,28,70,60
Boise State,South Florida,28,35,68,73
South Florida,Boise State,14,70,63,71
Boise State,South Florida,35,42,68,65
South Florida,Boise State,63,28,70,71
Boise State,South Florida,70,3,70,67
South Florida,Boise State,17,42,65,70
Boise State,South Florida,24,31,68,62
South Florida,Boise State,49,14,71,64
Boise State,South Florida,28,24,68,62
South Florida,Boise State,35,28,71,67
