team,opp,pts,opp_pts,plays,opp_plays
Louisville,Bowling Green,24,21,65,60
Bowling Green,Louisville,14,38,63,60
Louisville,Bowling Green,62,14,78,48
Bowling Green,Louisville,24,34,64,69
Louisville,Bowling Green,38,10,67,47
Bowling Green,Louisville,13,23,55,66
Louisville,Bowling Green,14,10,57,60
Bowling Green,Louisville,3,28,58,64
Louisville,Bowling Green,62,14,74,42
Bowling Green,Louisville,24,41,67,60
Louisville,Bowling Green,31,7,78,40
Bowling Green,Louisville,10,31,69,64
Louisville,Bowling Green,17,7,66,53
Bowling Green,Louisville,21,21,60,68
Louisville,Bowling Green,24,20,58,76
Bowling Green,Louisville,3,24,57,58
Louisville,Bowling Green,43,7,71,56
Bowling Green,Louisville,3,35,49,69
Louisville,Bowling Green,17,10,55,74
Bowling Green,Louisville,14,52,55,64
Louisville,Bowling Green,31,17,62,68
Bowling Green,Louisville,24,10,63,65
Louisville,Bowling Green,31,21,65,62
Bowling Green,Louisville,6,24,69,61
Louisville,Bowling Green,23,21,65,61
Bowling Green,Louisville,20,3,66,66
Louisville,Bowling Green,27,13,65,61
Bowling Green,Louisville,7,31,58,65
Louisville,Bowling Green,51,10,76,45
Bowling Green,Louisville,0,38,55,65
Louisville,Bowling Green,27,21,66,65
Bowling Green,Louisville,3,34,55,68
Louisville,Bowling Green,51,0,75,49
Bowling Green,Louisville,10,42,55,68
Louisville,Bowling Green,31,13,66,56
Bowling Green,Louisville,20,10,78,55
Louisville,Bowling Green,17,28,68,65
Bowling Green,Louisville,38,28,72,58
Louisville,Bowling Green,38,10,58,73
Bowling Green,Louisville,7,38,67,62
Louisville,Bowling Green,37,14,71,53
Bowling Green,Louisville,7,35,56,66
Louisville,Bowling Green,31,13,57,73
Bowling Green,Louisville,14,21,63,64
Louisville,Bowling Green,42,14,71,48
Bowling Green,Louisville,14,31,66,64
Louisville,Bowling Green,13,24,58,70
Bowling Green,Louisville,19,24,60,66
Louisville,Bowling Green,38,21,58,71
Bowling Green,Louisville,20,31,65,64
Louisville,Bowling Green,48,6,70,53
Bowling Green,Louisville,21,45,67,62
Louisville,Bowling Green,20,14,54,79
Bowling Green,Louisville,3,48,53,70
Louisville,Bowling Green,17,16,55,76
Bowling Green,Louisville,7,42,67,56
Louisville,Bowling Green,21,27,60,78
Bowling Green,Louisville,13,17,65,62
Louisville,Bowling Green,27,21,61,62
Bowling Green,Louisville,13,28,69,59
Louisville,Bowling Green,35,10,66,66
Bowling Green,Louisville,14,20,69,58
Louisville,Bowling Green,21,31,65,63
Bowling Green,Louisville,14,17,67,58
Louisville,Bowling Green,20,24,53,71
Bowling Green,Louisville,10,24,62,62
Louisville,Bowling Green,49,3,69,58
Bowling Green,Louisville,3,20,49,61
Louisville,Bowling Green,38,10,59,62
Bowling Green,Louisville,27,17,74,53
Louisville,Bowling Green,45,0,69,52
Bowling Green,Louisville,13,28,63,58
Louisville,Bowling Green,55,7,72,62
Bowling Green,Louisville,10,30,49,73
Louisville,Bowling Green,17,12,65,59
Bowling Green,Louisville,7,34,48,78
Louisville,Bowling Green,28,6,65,52
Bowling Green,Louisville,17,41,57,68
Louisville,Bowling Green,21,7,57,61
Bowling Green,Louisville,17,21,68,64
Louisville,Bowling Green,38,10,63,52
Bowling Green,Louisville,24,38,63,63
Louisville,Bowling Green,17,27,67,65
Bowling Green,Louisville,24,21,67,64
Louisville,Bowling Green,20,20,54,71
Bowling Green,Louisville,6,21,56,63
Louisville,Bowling Green,52,10,70,63
Bowling Green,Louisville,7,28,67,65
Louisville,Bowling Green,24,13,65,60
Bowling Green,Louisville,28,31,68,68
Louisville,Bowling Green,41,10,70,51
Bowling Green,Louisville,3,24,59,66
Louisville,Bowling Green,27,7,64,55
Bowling Green,Louisville,17,16,60,60
Louisville,Bowling Green,20,0,65,52
Bowling Green,Louisville,24,41,65,69
Louisville,Bowling Green,42,7,66,57
Bowling Green,Louisville,21,34,67,61
Louisville,Bowling Green,31,27,62,74
Bowling Green,Louisville,10,44,58,72
Louisville,Bowling Green,42,10,72,56
Bowling Green,Louisville,3,24,56,66
Louisville,Bowling Green,24,3,58,63
Bowling Green,Louisville,13,42,72,58
Louisville,Bowling Green,49,14,70,61
Bowling Green,Louisville,13,42,62,68
Louisville,Bowling Green,42,3,71,60
Bowling Green,Louisville,0,44,60,63
Louisville,Bowling Green,28,14,59,71
Bowling Green,Louisville,10,24,61,67
Louisville,Bowling Green,49,21,64,66
Bowling Green,Louisville,13,14,76,57
Louisville,Bowling Green,28,27,77,56
Bowling Green,Louisville,27,21,71,64
Louisville,Bowling Green,14,44,49,85
Bowling Green,Louisville,17,24,66,69
Louisville,Bowling Green,21,17,57,77
Bowling Green,Louisville,20,28,66,62
Louisville,Bowling Green,24,7,57,63
Bowling Green,Louisville,6,34,61,57
Louisville,Bowling Green,35,7,68,56
Bowling Green,Louisville,6,35,60,66
Louisville,Bowling Green,10,17,63,60
Bowling Green,Louisville,0,28,52,71
Louisville,Bowling Green,42,21,66,70
Bowling Green,Louisville,17,28,62,64
Louisville,Bowling Green,27,21,64,53
Bowling Green,Louisville,10,20,64,60
Louisville,Bowling Green,38,10,63,59
Bowling Green,Louisville,27,41,71,63
Louisville,Bowling Green,28,10,60,69
Bowling Green,Louisville,7,42,58,69
Louisville,Bowling Green,24,24,66,63
Bowling Green,Louisville,13,31,67,57
Louisville,Bowling Green,27,13,63,69
Bowling Green,Louisville,3,42,62,59
Louisville,Bowling Green,27,16,68,58
Bowling Green,Louisville,14,41,65,65
Louisville,Bowling Green,23,9,55,72
Bowling Green,Louisville,17,28,70,61
Louisville,Bowling Green,35,9,71,58
Bowling Green,Louisville,20,21,63,63
Louisville,Bowling Green,27,13,53,62
Bowling Green,Louisville,21,27,55,72
Louisville,Bowling Green,38,7,64,59
Bowling Green,Louisville,19,28,74,56
Louisville,Bowling Green,38,17,70,55
Bowling Green,Louisville,17,45,67,65
Louisville,Bowling Green,38,42,66,63
Bowling Green,Louisville,0,38,60,63
Louisville,Bowling Green,34,10,73,54
Bowling Green,Louisville,21,34,71,61
Louisville,Bowling Green,42,7,68,59
Bowling Green,Louisville,17,31,65,60
Louisville,Bowling Green,35,27,64,63
Bowling Green,Louisville,14,31,56,65
Louisville,Bowling Green,31,35,64,63
Bowling Green,Louisville,7,37,60,70
Louisville,Bowling Green,28,21,61,69
Bowling Green,Louisville,0,36,49,71
Louisville,Bowling Green,37,0,59,67
Bowling Green,Louisville,3,37,53,67
Louisville,Bowling Green,17,3,58,66
Bowling Green,Louisville,20,24,66,62
Louisville,Bowling Green,38,17,65,61
Bowling Green,Louisville,17,34,65,65
Louisville,Bowling Green,24,17,67,67
Bowling Green,Louisville,0,49,51,76
Louisville,Bowling Green,35,24,57,73
Bowling Green,Louisville,20,10,62,60
Louisville,Bowling Green,52,14,67,58
Bowling Green,Louisville,14,42,52,62
Louisville,Bowling Green,38,13,71,64
Bowling Green,Louisville,14,17,69,60
Louisville,Bowling Green,35,6,74,54
Bowling Green,Louisville,13,37,64,68
Louisville,Bowling Green,37,14,63,63
Bowling Green,Louisville,7,20,61,64
Louisville,Bowling Green,45,10,65,58
Bowling Green,Louisville,13,31,58,70
Louisville,Bowling Green,38,9,68,56
Bowling Green,Louisville,3,38,72,57
Louisville,Bowling Green,7,13,66,64
Bowling Green,Louisville,24,31,63,66
Louisville,Bowling Green,20,3,71,50
Bowling Green,Louisville,13,34,55,70
Louisville,Bowling Green,20,10,52,75
Bowling Green,Louisville,14,23,54,61
Louisville,Bowling Green,28,13,57,63
Bowling Green,Louisville,35,24,77,60
Louisville,Bowling Green,37,20,63,62
Bowling Green,Louisville,7,31,69,54
Louisville,Bowling Green,24,0,68,47
Bowling Green,Louisville,17,13,69,59
Louisville,Bowling Green,45,14,71,51
Bowling Green,Louisville,7,48,52,71
Louisville,Bowling Green,56,7,77,43
Bowling Green,Louisville,13,28,81,48
Louisville,Bowling Green,16,23,73,50
Bowling Green,Louisville,14,30,57,68
Louisville,Bowling Green,35,10,61,63
Bowling Green,Louisville,14,45,51,73
Louisville,Bowling Green,24,14,62,70
Bowling Green,Louisville,10,31,52,69
Louisville,Bowling Green,24,10,63,54
Bowling Green,Louisville,13,23,73,62
Louisville,Bowling Green,14,21,59,63
Bowling Green,Louisville,14,24,65,61
Louisville,Bowling Green,38,24,60,63
Bowling Green,Louisville,24,24,56,66
Louisville,Bowling Green,20,17,66,63
Bowling Green,Louisville,14,45,50,73
Louisville,Bowling Green,23,10,66,60
Bowling Green,Louisville,17,27,61,57
Louisville,Bowling Green,31,17,60,72
Bowling Green,Louisville,21,34,62,61
Louisville,Bowling Green,38,10,71,57
Bowling Green,Louisville,10,48,69,68
Louisville,Bowling Green,20,30,68,69
Bowling Green,Louisville,17,38,63,67
Louisville,Bowling Green,31,17,66,54
Bowling Green,Louisville,24,14,71,51
Louisville,Bowling Green,51,0,64,60
Bowling Green,Louisville,17,38,60,67
Louisville,Bowling Green,21,13,69,47
Bowling Green,Louisville,17,35,63,73
Louisville,Bowling Green,20,17,59,68
Bowling Green,Louisville,7,38,56,71
Louisville,Bowling Green,45,7,69,57
Bowling Green,Louisville,14,38,53,69
Louisville,Bowling Green,27,7,65,57
Bowling Green,Louisville,13,41,66,65
Louisville,Bowling Green,24,17,57,68
Bowling Green,Louisville,23,7,67,57
Louisville,Bowling Green,38,17,68,49
Bowling Green,Louisville,14,34,60,65
Louisville,Bowling Green,35,13,62,66
Bowling Green,Louisville,14,31,66,66
Louisville,Bowling Green,63,7,71,58
Bowling Green,Louisville,13,45,46,73
Louisville,Bowling Green,7,17,59,67
Bowling Green,Louisville,10,38,76,57
Louisville,Bowling Green,31,14,64,60
Bowling Green,Louisville,7,31,53,69
Louisville,Bowling Green,41,17,65,57
Bowling Green,Louisville,14,35,57,62
Louisville,Bowling Green,52,13,71,68
Bowling Green,Louisville,21,20,66,70
Louisville,Bowling Green,24,10,61,63
Bowling Green,Louisville,17,31,65,61
Louisville,Bowling Green,41,30,54,76
Bowling Green,Louisville,17,28,70,59
Louisville,Bowling Green,29,10,64,62
Bowling Green,Louisville,14,34,61,67
Louisville,Bowling Green,38,27,63,74
Bowling Green,Louisville,27,27,65,65
Louisville,Bowling Green,35,3,71,44
Bowling Green,Louisville,16,38,58,74
Louisville,Bowling Green,28,13,59,68
Bowling Green,Louisville,20,34,66,61
Louisville,Bowling Green,21,6,58,61
Bowling Green,Louisville,20,45,59,69
Louisville,Bowling Green,49,0,71,52
Bowling Green,Louisville,13,38,63,62
Louisville,Bowling Green,21,17,62,61
Bowling Green,Louisville,31,17,78,65
Louisville,Bowling Green,31,10,70,50
Bowling Green,Louisville,21,34,61,58
Louisville,Bowling Green,24,17,68,59
Bowling Green,Louisville,14,48,64,68
Louisville,Bowling Green,38,24,65,70
Bowling Green,Louisville,17,34,64,58
Louisville,Bowling Green,24,17,59,78
Bowling Green,Louisville,3,44,60,63
Louisville,Bowling Green,20,14,72,53
Bowling Green,Louisville,20,52,66,66
Louisville,Bowling Green,27,20,68,67
Bowling Green,Louisville,17,23,57,63
Louisville,Bowling Green,14,13,59,60
Bowling Green,Louisville,14,17,62,58
Louisville,Bowling Green,44,14,65,60
Bowling Green,Louisville,7,34,59,64
Louisville,Bowling Green,24,21,63,60
Bowling Green,Louisville,14,34,59,64
Louisville,Bowling Green,44,10,73,50
Bowling Green,Louisville,3,63,49,77
Louisville,Bowling Green,45,28,69,59
Bowling Green,Louisville,17,17,66,66
Louisville,Bowling Green,45,6,65,66
Bowling Green,Louisville,10,45,66,61
Louisville,Bowling Green,27,20,61,61
Bowling Green,Louisville,10,49,54,69
Louisville,Bowling Green,28,7,65,64
Bowling Green,Louisville,24,21,64,64
Louisville,Bowling Green,35,3,68,51
Bowling Green,Louisville,17,34,54,70
Louisville,Bowling Green,20,17,60,70
Bowling Green,Louisville,17,14,56,66
Louisville,Bowling Green,56,17,57,66
Bowling Green,Louisville,16,20,69,59
Louisville,Bowling Green,34,10,68,52
Bowling Green,Louisville,14,17,64,62
Louisville,Bowling Green,35,0,64,55
Bowling Green,Louisville,7,27,69,62
Louisville,Bowling Green,24,10,64,56
Bowling Green,Louisville,20,17,68,55
Louisville,Bowling Green,49,17,63,63
Bowling Green,Louisville,10,20,59,62
Louisville,Bowling Green,42,17,63,67
Bowling Green,Louisville,14,30,56,63
Louisville,Bowling Green,34,20,64,72
Bowling Green,Louisville,7,34,67,59
Louisville,Bowling Green,21,21,61,70
Bowling Green,Louisville,17,45,73,58
Louisville,Bowling Green,31,21,70,52
Bowling Green,Louisville,7,51,60,65
Louisville,Bowling Green,41,3,68,51
Bowling Green,Louisville,33,14,80,50
Louisville,Bowling Green,35,17,69,66
Bowling Green,Louisville,3,21,77,47
Louisville,Bowling Green,31,24,65,61
Bowling Green,Louisville,14,48,65,69
Louisville,Bowling Green,45,0,74,52
Bowling Green,Louisville,21,45,67,65
Louisville,Bowling Green,42,0,67,65
Bowling Green,Louisville,21,31,71,63
Louisville,Bowling Green,55,7,68,54
Bowling Green,Louisville,7,31,53,69
Louisville,Bowling Green,41,0,75,48
Bowling Green,Louisville,24,24,69,57
Louisville,Bowling Green,38,13,60,63
Bowling Green,Louisville,10,37,63,68
Louisville,Bowling Green,27,7,63,55
Bowling Green,Louisville,38,30,77,61
Louisville,Bowling Green,38,6,67,51
Bowling Green,Louisville,10,52,60,64
Louisville,Bowling Green,21,31,57,74
