team,opp,pts,opp_pts,plays,opp_plays
Kansas,Oklahoma State,45,17,69,55
Oklahoma State,Kansas,6,17,71,52
Kansas,Oklahoma State,34,9,59,67
Oklahoma State,Kansas,6,37,61,67
Kansas,Oklahoma State,27,17,61,63
Oklahoma State,Kansas,7,30,63,65
Kansas,Oklahoma State,13,13,58,69
Oklahoma State,Kansas,17,31,78,52
Kansas,Oklahoma State,38,7,70,54
Oklahoma State,Kansas,3,42,58,68
Kansas,Oklahoma State,31,21,66,57
Oklahoma State,Kansas,3,28,65,58
Kansas,Oklahoma State,45,6,66,72
Oklahoma State,Kansas,27,14,71,48
Kansas,Oklahoma State,52,14,75,62
Oklahoma State,Kansas,3,37,57,63
Kansas,Oklahoma State,34,14,72,59
Oklahoma State,Kansas,21,38,70,60
Kansas,Oklahoma State,22,0,68,62
Oklahoma State,Kansas,28,10,63,58
Kansas,Oklahoma State,41,3,80,50
Oklahoma State,Kansas,10,35,62,67
Kansas,Oklahoma State,37,17,72,56
Oklahoma State,Kansas,3,56,56,68
Kansas,Oklahoma State,21,24,67,67
Oklahoma State,Kansas,30,20,69,66
Kansas,Oklahoma State,38,23,62,64
Oklahoma State,Kansas,14,37,53,71
Kansas,Oklahoma State,21,10,65,55
Oklahoma State,Kansas,14,37,63,63
Kansas,Oklahoma State,23,20,64,61
Oklahoma State,Kansas,3,38,59,59
Kansas,Oklahoma State,44,3,76,52
Oklahoma State,Kansas,20,13,71,59
Kansas,Oklahoma State,24,10,70,54
Oklahoma State,Kansas,10,30,64,60
Kansas,Oklahoma State,41,7,75,51
Oklahoma State,Kansas,7,69,56,84
Kansas,Oklahoma State,20,13,59,74
Oklahoma State,Kansas,10,48,59,69
Kansas,Oklahoma State,38,14,70,53
Oklahoma State,Kansas,24,38,68,52
Kansas,Oklahoma State,48,3,67,55
Oklahoma State,Kansas,13,34,58,65
Kansas,Oklahoma State,30,27,72,61
Oklahoma State,Kansas,10,38,67,55
