team,opp,pts,opp_pts,plays,opp_plays
Texas State,James Madison,13,10,73,67
James Madison,Texas State,52,7,80,55
Texas State,James Madison,7,56,64,77
James Madison,Texas State,10,30,70,75
Texas State,James Madison,24,14,87,55
James Madison,Texas State,24,24,66,70
Texas State,James Madison,10,23,49,83
James Madison,Texas State,45,17,74,63
Texas State,James Madison,0,20,56,71
James Madison,Texas State,35,7,78,54
Texas State,James Madison,14,41,66,74
James Madison,Texas State,30,24,80,64
Texas State,James Madison,38,10,82,64
James Madison,Texas State,38,3,73,69
Texas State,James Madison,31,38,76,66
James Madison,Texas State,27,17,79,62
Texas State,James Madison,14,34,70,74
James Madison,Texas State,34,21,74,61
Texas State,James Madison,28,17,77,70
James Madison,Texas State,20,21,75,71
Texas State,James Madison,10,27,55,72
James Madison,Texas State,40,10,82,59
Texas State,James Madison,16,35,57,70
James Madison,Texas State,31,28,76,63
Texas State,James Madison,24,0,76,64
James Madison,Texas State,34,13,64,72
Texas State,James Madison,24,16,69,77
James Madison,Texas State,24,31,69,73
Texas State,James Madison,13,34,74,74
James Madison,Texas State,34,10,76,64
Texas State,James Madison,21,38,66,69
James Madison,Texas State,27,7,76,50
Texas State,James Madison,34,16,77,69
James Madison,Texas State,34,14,73,70
Texas State,James Madison,10,33,60,74
James Madison,Texas State,37,0,80,52
Texas State,James Madison,45,24,75,69
James Madison,Texas State,23,20,78,60
Texas State,James Madison,31,24,82,61
James Madison,Texas State,41,10,75,56
Texas State,James Madison,28,38,63,73
James Madison,Texas State,3,31,76,63
Texas State,James Madison,21,38,61,75
James Madison,Texas State,42,16,74,62
Texas State,James Madison,14,21,74,68
James Madison,Texas State,10,12,64,74
Texas State,James Madison,10,35,70,66
James Madison,Texas State,45,24,74,63
Texas State,James Madison,24,14,89,63
James Madison,Texas State,41,21,75,73
Texas State,James Madison,14,30,66,71
James Madison,Texas State,27,14,72,64
Texas State,James Madison,21,13,72,69
James Madison,Texas State,38,21,71,62
Texas State,James Madison,24,31,72,72
James Madison,Texas State,34,31,73,67
