team,opp,pts,opp_pts,plays,opp_plays
Air Force,Wyoming,27,20,74,67
Wyoming,Air Force,40,0,80,59
Air Force,Wyoming,31,31,66,71
Wyoming,Air Force,20,28,83,58
Air Force,Wyoming,27,38,76,75
Wyoming,Air Force,13,13,68,64
Air Force,Wyoming,24,13,70,73
Wyoming,Air Force,21,28,68,69
Air Force,Wyoming,20,20,71,72
Wyoming,Air Force,37,31,81,71
Air Force,Wyoming,45,10,74,65
Wyoming,Air Force,28,38,75,69
Air Force,Wyoming,37,20,77,57
Wyoming,Air Force,20,35,71,66
Air Force,Wyoming,24,31,74,66
Wyoming,Air Force,27,21,67,77
Air Force,Wyoming,0,31,70,80
Wyoming,Air Force,23,20,61,73
Air Force,Wyoming,20,30,77,68
Wyoming,Air Force,19,28,81,67
Air Force,Wyoming,24,20,74,72
Wyoming,Air Force,21,17,69,64
Air Force,Wyoming,21,30,78,72
Wyoming,Air Force,44,38,90,62
Air Force,Wyoming,13,30,68,75
Wyoming,Air Force,21,17,71,63
Air Force,Wyoming,21,29,73,70
Wyoming,Air Force,7,38,76,64
Air Force,Wyoming,27,9,76,59
Wyoming,Air Force,19,24,85,64
Air Force,Wyoming,49,17,80,56
Wyoming,Air Force,21,24,72,77
Air Force,Wyoming,31,19,65,72
Wyoming,Air Force,40,17,84,74
Air Force,Wyoming,7,13,52,86
Wyoming,Air Force,21,23,62,78
Air Force,Wyoming,20,31,71,68
Wyoming,Air Force,21,13,59,85
Air Force,Wyoming,14,14,67,74
Wyoming,Air Force,10,24,73,69
Air Force,Wyoming,27,24,70,70
Wyoming,Air Force,38,41,71,77
Air Force,Wyoming,41,17,74,69
Wyoming,Air Force,45,13,96,60
Air Force,Wyoming,41,6,83,56
Wyoming,Air Force,24,41,77,60
Air Force,Wyoming,30,20,73,73
Wyoming,Air Force,30,13,80,67
Air Force,Wyoming,28,28,68,80
Wyoming,Air Force,34,23,75,68
Air Force,Wyoming,27,24,74,71
Wyoming,Air Force,38,31,82,63
Air Force,Wyoming,41,31,65,75
Wyoming,Air Force,27,24,74,70
Air Force,Wyoming,24,49,74,78
Wyoming,Air Force,14,24,77,67
Air Force,Wyoming,45,28,73,64
Wyoming,Air Force,12,42,79,75
Air Force,Wyoming,31,19,65,75
Wyoming,Air Force,14,24,67,70
Air Force,Wyoming,31,24,70,75
Wyoming,Air Force,27,17,82,67
Air Force,Wyoming,20,38,75,77
Wyoming,Air Force,17,20,72,67
Air Force,Wyoming,17,42,72,70
Wyoming,Air Force,7,45,62,80
Air Force,Wyoming,28,13,68,70
Wyoming,Air Force,17,35,89,59
Air Force,Wyoming,20,44,70,78
Wyoming,Air Force,7,17,64,69
Air Force,Wyoming,38,14,69,64
Wyoming,Air Force,20,48,69,76
Air Force,Wyoming,24,13,80,69
Wyoming,Air Force,28,15,56,81
Air Force,Wyoming,24,21,68,63
Wyoming,Air Force,20,17,64,79
Air Force,Wyoming,16,24,88,51
Wyoming,Air Force,21,28,62,79
Air Force,Wyoming,31,13,71,61
Wyoming,Air Force,28,17,73,73
Air Force,Wyoming,6,44,72,76
Wyoming,Air Force,37,28,81,70
Air Force,Wyoming,24,10,71,68
Wyoming,Air Force,17,20,77,63
Air Force,Wyoming,7,23,71,64
Wyoming,Air Force,3,45,73,74
Air Force,Wyoming,28,27,64,77
Wyoming,Air Force,17,24,68,71
Air Force,Wyoming,9,24,75,71
Wyoming,Air Force,30,13,79,67
Air Force,Wyoming,24,38,72,77
Wyoming,Air Force,45,21,88,58
Air Force,Wyoming,17,38,68,74
Wyoming,Air Force,23,31,78,59
Air Force,Wyoming,28,24,73,69
Wyoming,Air Force,14,24,83,65
Air Force,Wyoming,34,31,78,59
Wyoming,Air Force,35,37,67,68
Air Force,Wyoming,17,24,78,76
Wyoming,Air Force,13,38,72,64
Air Force,Wyoming,14,40,68,76
Wyoming,Air Force,34,14,74,73
Air Force,Wyoming,21,16,56,83
Wyoming,Air Force,13,17,75,60
Air Force,Wyoming,26,13,77,61
Wyoming,Air Force,20,17,79,63
Air Force,Wyoming,28,24,58,92
Wyoming,Air Force,31,14,83,59
Air Force,Wyoming,24,13,69,65
Wyoming,Air Force,20,13,74,76
Air Force,Wyoming,20,23,72,76
Wyoming,Air Force,31,17,78,71
Air Force,Wyoming,31,16,62,71
Wyoming,Air Force,31,10,78,63
Air Force,Wyoming,28,31,73,73
Wyoming,Air Force,37,10,80,66
Air Force,Wyoming,26,21,74,64
Wyoming,Air Force,10,24,61,77
Air Force,Wyoming,3,33,62,77
Wyoming,Air Force,33,17,85,65
Air Force,Wyoming,35,17,78,61
Wyoming,Air Force,38,29,85,67
Air Force,Wyoming,20,14,67,71
Wyoming,Air Force,16,35,83,58
Air Force,Wyoming,52,17,78,57
Wyoming,Air Force,16,23,67,70
Air Force,Wyoming,14,14,72,63
Wyoming,Air Force,21,34,69,74
Air Force,Wyoming,21,13,66,77
Wyoming,Air Force,27,45,79,71
Air Force,Wyoming,45,20,71,62
Wyoming,Air Force,21,24,77,61
Air Force,Wyoming,27,21,65,86
Wyoming,Air Force,43,41,73,70
Air Force,Wyoming,23,35,62,74
Wyoming,Air Force,30,30,77,70
Air Force,Wyoming,24,23,68,76
Wyoming,Air Force,31,30,73,73
Air Force,Wyoming,34,10,69,62
Wyoming,Air Force,28,23,65,73
Air Force,Wyoming,28,37,66,69
Wyoming,Air Force,23,17,74,74
Air Force,Wyoming,34,14,76,63
Wyoming,Air Force,21,31,75,72
Air Force,Wyoming,27,16,69,60
Wyoming,Air Force,31,14,77,59
Air Force,Wyoming,14,26,67,73
Wyoming,Air Force,37,17,86,63
Air Force,Wyoming,28,10,67,74
Wyoming,Air Force,38,14,89,59
Air Force,Wyoming,13,17,67,77
Wyoming,Air Force,24,24,64,69
Air Force,Wyoming,28,17,67,79
Wyoming,Air Force,41,45,92,62
Air Force,Wyoming,27,14,71,67
Wyoming,Air Force,17,24,64,71
Air Force,Wyoming,42,23,67,79
Wyoming,Air Force,28,31,70,74
Air Force,Wyoming,21,24,68,69
Wyoming,Air Force,13,27,70,66
Air Force,Wyoming,35,20,62,76
Wyoming,Air Force,17,24,80,65
Air Force,Wyoming,49,10,77,56
Wyoming,Air Force,38,42,64,75
Air Force,Wyoming,24,9,72,67
Wyoming,Air Force,34,14,68,67
Air Force,Wyoming,45,14,76,63
Wyoming,Air Force,24,20,70,70
Air Force,Wyoming,24,14,70,56
Wyoming,Air Force,24,45,60,83
Air Force,Wyoming,17,13,65,75
Wyoming,Air Force,27,31,68,73
Air Force,Wyoming,27,0,56,81
Wyoming,Air Force,16,20,66,73
Air Force,Wyoming,38,14,78,67
Wyoming,Air Force,9,24,71,67
Air Force,Wyoming,7,13,75,64
Wyoming,Air Force,30,14,76,62
Air Force,Wyoming,20,17,66,76
Wyoming,Air Force,27,10,81,62
Air Force,Wyoming,24,10,72,67
