team,opp,pts,opp_pts,plays,opp_plays
West Virginia,Pittsburgh,54,10,114,95
Pittsburgh,West Virginia,31,44,91,104
West Virginia,Pittsburgh,43,17,111,90
Pittsburgh,West Virginia,59,45,105,100
West Virginia,Pittsburgh,40,30,103,106
Pittsburgh,West Virginia,35,38,96,95
West Virginia,Pittsburgh,27,51,93,101
Pittsburgh,West Virginia,40,24,101,89
West Virginia,Pittsburgh,17,31,92,101
Pittsburgh,West Virginia,47,35,114,93
West Virginia,Pittsburgh,21,48,90,99
Pittsburgh,West Virginia,17,44,99,93
West Virginia,Pittsburgh,37,52,113,83
Pittsburgh,West Virginia,30,27,100,98
West Virginia,Pittsburgh,12,56,99,86
Pittsburgh,West Virginia,54,26,110,91
West Virginia,Pittsburgh,24,44,107,111
Pittsburgh,West Virginia,52,17,104,93
West Virginia,Pittsburgh,38,38,93,106
Pittsburgh,West Virginia,52,34,105,104
West Virginia,Pittsburgh,37,20,111,94
Pittsburgh,West Virginia,34,38,95,100
West Virginia,Pittsburgh,31,47,109,98
Pittsburgh,West Virginia,48,28,117,90
West Virginia,Pittsburgh,38,42,91,102
Pittsburgh,West Virginia,28,17,95,110
West Virginia,Pittsburgh,24,41,95,111
Pittsburgh,West Virginia,31,37,106,103
West Virginia,Pittsburgh,38,38,92,109
Pittsburgh,West Virginia,44,34,110,93
West Virginia,Pittsburgh,38,31,104,103
Pittsburgh,West Virginia,49,21,107,88
West Virginia,Pittsburgh,30,20,104,96
Pittsburgh,West Virginia,62,6,114,88
West Virginia,Pittsburgh,38,41,105,99
Pittsburgh,West Virginia,27,33,97,122
West Virginia,Pittsburgh,34,27,107,96
Pittsburgh,West Virginia,27,30,103,91
West Virginia,Pittsburgh,34,20,97,96
Pittsburgh,West Virginia,41,10,100,89
West Virginia,Pittsburgh,54,20,124,94
Pittsburgh,West Virginia,37,27,103,96
West Virginia,Pittsburgh,30,23,93,101
Pittsburgh,West Virginia,34,41,101,108
West Virginia,Pittsburgh,17,41,97,113
Pittsburgh,West Virginia,31,27,94,93
West Virginia,Pittsburgh,47,17,117,84
Pittsburgh,West Virginia,30,17,105,101
West Virginia,Pittsburgh,33,23,87,113
Pittsburgh,West Virginia,43,24,108,102
West Virginia,Pittsburgh,52,27,105,91
Pittsburgh,West Virginia,55,28,111,87
West Virginia,Pittsburgh,48,30,114,104
Pittsburgh,West Virginia,51,24,101,97
West Virginia,Pittsburgh,19,38,104,97
Pittsburgh,West Virginia,20,30,102,92
West Virginia,Pittsburgh,44,65,100,110
Pittsburgh,West Virginia,31,34,101,99
West Virginia,Pittsburgh,41,20,95,105
Pittsburgh,West Virginia,48,20,105,108
West Virginia,Pittsburgh,48,23,107,103
Pittsburgh,West Virginia,41,44,109,96
West Virginia,Pittsburgh,31,34,94,106
Pittsburgh,West Virginia,48,17,112,92
West Virginia,Pittsburgh,62,27,115,98
Pittsburgh,West Virginia,20,27,97,99
West Virginia,Pittsburgh,38,34,96,100
Pittsburgh,West Virginia,44,34,92,115
West Virginia,Pittsburgh,44,38,108,90
Pittsburgh,West Virginia,55,27,103,106
West Virginia,Pittsburgh,51,20,106,105
Pittsburgh,West Virginia,34,17,116,89
