team,opp,pts,opp_pts,plays,opp_plays
Florida State,Pittsburgh,10,17,86,74
Pittsburgh,Florida State,14,31,70,79
Florida State,Pittsburgh,21,37,89,70
Pittsburgh,Florida State,10,17,86,73
Florida State,Pittsburgh,48,7,87,72
Pittsburgh,Florida State,10,33,67,77
Florida State,Pittsburgh,24,24,88,66
Pittsburgh,Florida State,16,13,79,70
Florida State,Pittsburgh,37,13,89,64
Pittsburgh,Florida State,34,28,77,87
Florida State,Pittsburgh,28,10,75,76
Pittsburgh,Florida State,31,24,79,75
Florida State,Pittsburgh,30,3,101,55
Pittsburgh,Florida State,16,31,90,62
Florida State,Pittsburgh,27,34,92,62
Pittsburgh,Florida State,26,23,81,68
Florida State,Pittsburgh,37,20,79,70
Pittsburgh,Florida State,31,17,69,78
Florida State,Pittsburgh,31,38,76,80
Pittsburgh,Florida State,24,27,80,78
Florida State,Pittsburgh,17,31,72,70
Pittsburgh,Florida State,7,16,79,71
Florida State,Pittsburgh,31,10,80,74
Pittsburgh,Florida State,20,28,92,67
Florida State,Pittsburgh,28,14,78,66
Pittsburgh,Florida State,22,16,84,72
Florida State,Pittsburgh,24,45,70,78
Pittsburgh,Florida State,27,31,82,72
Florida State,Pittsburgh,23,17,83,75
Pittsburgh,Florida State,31,7,87,66
Florida State,Pittsburgh,28,31,75,89
Pittsburgh,Florida State,13,24,86,70
Florida State,Pittsburgh,17,24,72,80
Pittsburgh,Florida State,35,24,79,71
Florida State,Pittsburgh,24,20,72,75
Pittsburgh,Florida State,17,24,84,72
Florida State,Pittsburgh,17,20,77,84
Pittsburgh,Florida State,13,10,78,81
Florida State,Pittsburgh,24,35,82,79
Pittsburgh,Florida State,24,42,79,70
Florida State,Pittsburgh,14,10,75,73
Pittsburgh,Florida State,17,38,71,76
Florida State,Pittsburgh,10,28,88,76
Pittsburgh,Florida State,13,42,78,73
Florida State,Pittsburgh,30,21,81,67
Pittsburgh,Florida State,17,20,80,75
Florida State,Pittsburgh,27,14,72,74
Pittsburgh,Florida State,21,27,81,74
Florida State,Pittsburgh,13,37,81,77
Pittsburgh,Florida State,21,33,75,82
Florida State,Pittsburgh,34,14,82,67
Pittsburgh,Florida State,35,17,84,74
Florida State,Pittsburgh,24,20,77,71
Pittsburgh,Florida State,31,14,82,72
Florida State,Pittsburgh,31,17,80,69
Pittsburgh,Florida State,17,42,81,68
Florida State,Pittsburgh,21,27,78,82
Pittsburgh,Florida State,40,17,94,65
Florida State,Pittsburgh,24,10,79,75
Pittsburgh,Florida State,10,24,67,82
Florida State,Pittsburgh,31,7,82,69
Pittsburgh,Florida State,24,30,67,85
Florida State,Pittsburgh,31,7,82,70
Pittsburgh,Florida State,20,20,72,74
Florida State,Pittsburgh,31,34,86,72
Pittsburgh,Florida State,7,24,72,80
Florida State,Pittsburgh,45,21,93,60
Pittsburgh,Florida State,26,24,88,71
Florida State,Pittsburgh,45,14,72,76
Pittsburgh,Florida State,44,27,71,85
Florida State,Pittsburgh,31,3,92,64
Pittsburgh,Florida State,10,17,72,70
Florida State,Pittsburgh,28,17,66,85
Pittsburgh,Florida State,10,17,70,77
Florida State,Pittsburgh,24,3,81,65
Pittsburgh,Florida State,17,26,74,84
Florida State,Pittsburgh,17,3,66,86
Pittsburgh,Florida State,14,17,69,82
Florida State,Pittsburgh,27,17,80,73
Pittsburgh,Florida State,3,34,76,76
Florida State,Pittsburgh,31,10,80,71
Pittsburgh,Florida State,27,9,83,68
Florida State,Pittsburgh,45,17,88,72
Pittsburgh,Florida State,35,26,81,76
Florida State,Pittsburgh,27,19,76,84
Pittsburgh,Florida State,14,20,66,88
Florida State,Pittsburgh,19,6,82,66
Pittsburgh,Florida State,24,48,68,88
Florida State,Pittsburgh,17,6,64,84
Pittsburgh,Florida State,31,10,84,67
Florida State,Pittsburgh,13,24,75,76
Pittsburgh,Florida State,17,44,69,80
Florida State,Pittsburgh,20,17,78,77
Pittsburgh,Florida State,31,7,72,94
Florida State,Pittsburgh,42,17,82,74
Pittsburgh,Florida State,27,35,82,80
Florida State,Pittsburgh,10,14,66,80
Pittsburgh,Florida State,27,27,85,66
Florida State,Pittsburgh,31,27,80,76
Pittsburgh,Florida State,20,30,80,85
Florida State,Pittsburgh,27,21,91,69
Pittsburgh,Florida State,34,24,69,89
Florida State,Pittsburgh,35,21,81,70
Pittsburgh,Florida State,45,14,73,74
Florida State,Pittsburgh,34,16,65,91
Pittsburgh,Florida State,19,17,83,71
Florida State,Pittsburgh,17,38,68,80
Pittsburgh,Florida State,38,14,84,78
Florida State,Pittsburgh,14,41,69,88
Pittsburgh,Florida State,21,38,65,90
Florida State,Pittsburgh,42,21,73,75
Pittsburgh,Florida State,42,24,76,86
Florida State,Pittsburgh,45,7,86,73
Pittsburgh,Florida State,31,27,77,69
Florida State,Pittsburgh,10,13,71,73
Pittsburgh,Florida State,16,38,83,72
Florida State,Pittsburgh,38,17,81,73
Pittsburgh,Florida State,20,21,89,63
Florida State,Pittsburgh,14,24,74,86
Pittsburgh,Florida State,33,23,95,80
Florida State,Pittsburgh,34,38,76,77
Pittsburgh,Florida State,45,13,95,64
Florida State,Pittsburgh,31,31,82,71
Pittsburgh,Florida State,31,21,76,93
Florida State,Pittsburgh,35,20,86,67
Pittsburgh,Florida State,7,10,83,62
Florida State,Pittsburgh,35,24,77,73
Pittsburgh,Florida State,31,34,72,81
Florida State,Pittsburgh,31,28,75,83
Pittsburgh,Florida State,3,27,72,74
Florida State,Pittsburgh,17,24,69,74
Pittsburgh,Florida State,14,27,74,81
Florida State,Pittsburgh,19,14,80,72
Pittsburgh,Florida State,31,10,73,74
Florida State,Pittsburgh,20,17,74,80
Pittsburgh,Florida State,34,3,86,68
Florida State,Pittsburgh,34,10,85,75
Pittsburgh,Florida State,36,20,81,73
Florida State,Pittsburgh,34,16,73,81
Pittsburgh,Florida State,27,13,71,73
Florida State,Pittsburgh,37,30,78,76
Pittsburgh,Florida State,30,14,88,65
Florida State,Pittsburgh,12,34,92,72
Pittsburgh,Florida State,38,17,84,71
Florida State,Pittsburgh,14,21,77,76
Pittsburgh,Florida State,20,23,92,72
Florida State,Pittsburgh,24,10,79,67
Pittsburgh,Florida State,28,17,79,74
Florida State,Pittsburgh,35,28,81,68
Pittsburgh,Florida State,14,38,68,83
Florida State,Pittsburgh,38,24,78,82
Pittsburgh,Florida State,14,44,65,93
Florida State,Pittsburgh,24,7,83,74
Pittsburgh,Florida State,13,27,70,75
Florida State,Pittsburgh,34,17,78,68
Pittsburgh,Florida State,10,20,84,68
Florida State,Pittsburgh,16,20,81,68
Pittsburgh,Florida State,14,23,82,73
Florida State,Pittsburgh,40,6,92,59
Pittsburgh,Florida State,13,30,64,91
Florida State,Pittsburgh,34,17,77,72
Pittsburgh,Florida State,21,28,74,82
Florida State,Pittsburgh,21,34,68,87
Pittsburgh,Florida State,14,21,68,76
Florida State,Pittsburgh,24,23,70,87
Pittsburgh,Florida State,9,24,84,72
Florida State,Pittsburgh,27,52,94,60
Pittsburgh,Florida State,14,19,81,79
Florida State,Pittsburgh,24,30,81,78
Pittsburgh,Florida State,27,20,90,69
Florida State,Pittsburgh,17,20,75,77
Pittsburgh,Florida State,17,44,73,82
Florida State,Pittsburgh,31,20,77,69
Pittsburgh,Florida State,13,14,87,64
Florida State,Pittsburgh,20,9,83,69
Pittsburgh,Florida State,14,38,73,79
Florida State,Pittsburgh,37,10,85,67
Pittsburgh,Florida State,31,17,76,78
Florida State,Pittsburgh,34,31,83,71
Pittsburgh,Florida State,7,27,68,80
Florida State,Pittsburgh,27,21,75,80
Pittsburgh,Florida State,3,47,71,92
Florida State,Pittsburgh,17,36,76,79
Pittsburgh,Florida State,20,20,81,73
Florida State,Pittsburgh,35,24,90,81
Pittsburgh,Florida State,24,34,75,79
Florida State,Pittsburgh,24,24,82,84
Pittsburgh,Florida State,20,21,72,81
Florida State,Pittsburgh,28,31,73,80
Pittsburgh,Florida State,27,21,81,68
Florida State,Pittsburgh,56,17,85,82
Pittsburgh,Florida State,23,17,75,80
Florida State,Pittsburgh,10,34,73,80
Pittsburgh,Florida State,13,35,79,77
Florida State,Pittsburgh,7,17,78,76
Pittsburgh,Florida State,17,14,91,59
Florida State,Pittsburgh,21,30,70,84
Pittsburgh,Florida State,20,41,67,78
Florida State,Pittsburgh,24,13,78,74
Pittsburgh,Florida State,13,30,69,71
Florida State,Pittsburgh,30,20,77,82
Pittsburgh,Florida State,41,27,85,66
Florida State,Pittsburgh,21,10,78,74
Pittsburgh,Florida State,23,17,85,64
Florida State,Pittsburgh,31,16,84,72
Pittsburgh,Florida State,28,36,67,85
Florida State,Pittsburgh,27,10,78,69
Pittsburgh,Florida State,22,35,86,70
Florida State,Pittsburgh,35,0,93,56
Pittsburgh,Florida State,20,14,80,77
Florida State,Pittsburgh,38,42,82,80
Pittsburgh,Florida State,38,24,79,82
Florida State,Pittsburgh,17,24,82,75
Pittsburgh,Florida State,48,16,90,72
Florida State,Pittsburgh,17,13,75,77
Pittsburgh,Florida State,48,17,83,70
Florida State,Pittsburgh,44,13,88,71
Pittsburgh,Florida State,17,12,81,77
Florida State,Pittsburgh,41,16,83,78
Pittsburgh,Florida State,10,13,65,87
Florida State,Pittsburgh,14,30,80,68
Pittsburgh,Florida State,27,14,78,80
Florida State,Pittsburgh,21,30,82,74
Pittsburgh,Florida State,20,20,66,84
Florida State,Pittsburgh,30,17,76,70
Pittsburgh,Florida State,34,14,81,68
Florida State,Pittsburgh,31,7,86,74
Pittsburgh,Florida State,10,38,87,69
Florida State,Pittsburgh,24,10,78,74
Pittsburgh,Florida State,7,21,81,77
Florida State,Pittsburgh,24,16,73,75
Pittsburgh,Florida State,28,17,83,70
Florida State,Pittsburgh,16,24,78,72
Pittsburgh,Florida State,10,24,72,83
Florida State,Pittsburgh,10,21,85,78
Pittsburgh,Florida State,37,14,84,68
Florida State,Pittsburgh,19,17,80,63
Pittsburgh,Florida State,30,23,84,71
Florida State,Pittsburgh,34,10,86,62
Pittsburgh,Florida State,21,55,77,82
Florida State,Pittsburgh,3,34,67,97
Pittsburgh,Florida State,13,27,76,74
Florida State,Pittsburgh,20,14,78,71
Pittsburgh,Florida State,38,23,88,74
Florida State,Pittsburgh,13,38,85,83
Pittsburgh,Florida State,55,6,85,70
Florida State,Pittsburgh,20,41,71,79
Pittsburgh,Florida State,13,38,78,77
Florida State,Pittsburgh,13,19,76,83
Pittsburgh,Florida State,10,31,84,74
Florida State,Pittsburgh,48,24,89,64
Pittsburgh,Florida State,34,28,78,72
Florida State,Pittsburgh,27,16,75,80
Pittsburgh,Florida State,7,34,65,86
Florida State,Pittsburgh,21,34,77,85
Pittsburgh,Florida State,21,34,65,88
Florida State,Pittsburgh,28,23,67,86
Pittsburgh,Florida State,26,34,86,72
Florida State,Pittsburgh,17,20,72,76
Pittsburgh,Florida State,7,41,68,81
Florida State,Pittsburgh,26,6,86,58
Pittsburgh,Florida State,34,24,84,70
Florida State,Pittsburgh,34,17,79,79
Pittsburgh,Florida State,28,24,79,71
Florida State,Pittsburgh,27,7,82,66
Pittsburgh,Florida State,13,13,76,73
Florida State,Pittsburgh,52,14,93,69
Pittsburgh,Florida State,24,24,69,87
Florida State,Pittsburgh,30,14,81,66
Pittsburgh,Florida State,17,16,74,74
Florida State,Pittsburgh,27,24,80,71
Pittsburgh,Florida State,38,16,73,84
Florida State,Pittsburgh,37,13,82,65
Pittsburgh,Florida State,38,19,86,75
Florida State,Pittsburgh,21,33,66,91
Pittsburgh,Florida State,24,33,69,79
Florida State,Pittsburgh,34,7,85,55
Pittsburgh,Florida State,41,31,73,73
Florida State,Pittsburgh,38,20,74,83
Pittsburgh,Florida State,17,38,66,83
Florida State,Pittsburgh,26,10,90,57
Pittsburgh,Florida State,7,42,77,84
Florida State,Pittsburgh,27,28,81,70
Pittsburgh,Florida State,38,28,85,65
Florida State,Pittsburgh,31,31,77,74
Pittsburgh,Florida State,24,20,67,92
Florida State,Pittsburgh,17,17,76,81
Pittsburgh,Florida State,17,17,74,82
Florida State,Pittsburgh,0,10,77,72
Pittsburgh,Florida State,17,14,77,80
Florida State,Pittsburgh,21,17,81,83
Pittsburgh,Florida State,24,41,76,76
Florida State,Pittsburgh,27,17,81,73
Pittsburgh,Florida State,28,31,68,85
Florida State,Pittsburgh,13,14,88,66
Pittsburgh,Florida State,10,24,69,74
Florida State,Pittsburgh,34,34,79,87
Pittsburgh,Florida State,35,14,93,68
Florida State,Pittsburgh,44,24,83,76
Pittsburgh,Florida State,7,28,76,79
Florida State,Pittsburgh,33,21,75,70
Pittsburgh,Florida State,17,17,68,87
Florida State,Pittsburgh,21,28,84,72
Pittsburgh,Florida State,20,31,77,79
Florida State,Pittsburgh,22,10,83,67
Pittsburgh,Florida State,6,34,77,81
Florida State,Pittsburgh,21,7,89,65
Pittsburgh,Florida State,40,3,88,73
Florida State,Pittsburgh,31,14,75,74
Pittsburgh,Florida State,27,14,76,78
Florida State,Pittsburgh,30,13,73,81
Pittsburgh,Florida State,20,21,72,73
Florida State,Pittsburgh,30,7,88,59
Pittsburgh,Florida State,21,26,70,83
Florida State,Pittsburgh,24,24,83,64
Pittsburgh,Florida State,7,28,81,70
Florida State,Pittsburgh,16,13,83,56
Pittsburgh,Florida State,24,10,76,70
Florida State,Pittsburgh,45,17,84,72
Pittsburgh,Florida State,10,17,67,89
Florida State,Pittsburgh,10,37,75,76
Pittsburgh,Florida State,3,31,70,84
Florida State,Pittsburgh,17,23,81,81
Pittsburgh,Florida State,28,34,79,70
Florida State,Pittsburgh,23,24,79,63
Pittsburgh,Florida State,19,13,78,79
Florida State,Pittsburgh,41,10,86,66
Pittsburgh,Florida State,34,28,85,74
Florida State,Pittsburgh,35,21,86,68
Pittsburgh,Florida State,27,27,80,67
Florida State,Pittsburgh,14,34,88,89
Pittsburgh,Florida State,14,40,72,79
Florida State,Pittsburgh,40,16,85,62
Pittsburgh,Florida State,14,27,76,73
Florida State,Pittsburgh,34,17,81,69
Pittsburgh,Florida State,20,24,76,68
Florida State,Pittsburgh,21,24,69,82
Pittsburgh,Florida State,20,16,80,74
Florida State,Pittsburgh,30,7,84,66
Pittsburgh,Florida State,6,17,87,70
Florida State,Pittsburgh,17,31,71,81
Pittsburgh,Florida State,13,27,78,80
Florida State,Pittsburgh,28,13,79,74
Pittsburgh,Florida State,7,41,63,83
Florida State,Pittsburgh,30,17,92,65
Pittsburgh,Florida State,28,13,87,70
Florida State,Pittsburgh,21,26,65,78
Pittsburgh,Florida State,27,10,82,76
Florida State,Pittsburgh,26,17,79,76
Pittsburgh,Florida State,40,7,89,71
Florida State,Pittsburgh,35,19,78,77
Pittsburgh,Florida State,27,17,99,61
Florida State,Pittsburgh,20,17,89,64
Pittsburgh,Florida State,10,38,64,91
Florida State,Pittsburgh,20,13,76,71
Pittsburgh,Florida State,26,17,78,69
Florida State,Pittsburgh,28,30,90,69
Pittsburgh,Florida State,35,20,80,74
Florida State,Pittsburgh,23,16,77,75
Pittsburgh,Florida State,31,34,86,80
Florida State,Pittsburgh,31,27,78,75
Pittsburgh,Florida State,27,20,82,76
Florida State,Pittsburgh,27,24,95,63
Pittsburgh,Florida State,33,20,85,69
Florida State,Pittsburgh,31,24,74,75
Pittsburgh,Florida State,27,17,75,71
Florida State,Pittsburgh,35,14,80,69
Pittsburgh,Florida State,31,13,85,68
Florida State,Pittsburgh,17,17,79,72
Pittsburgh,Florida State,28,17,78,77
Florida State,Pittsburgh,35,10,81,76
Pittsburgh,Florida State,31,19,77,77
Florida State,Pittsburgh,17,21,88,69
Pittsburgh,Florida State,14,14,84,70
Florida State,Pittsburgh,24,0,84,61
Pittsburgh,Florida State,17,31,79,72
Florida State,Pittsburgh,23,7,88,61
Pittsburgh,Florida State,31,24,91,66
Florida State,Pittsburgh,13,38,78,81
Pittsburgh,Florida State,9,34,66,86
Florida State,Pittsburgh,38,17,81,76
Pittsburgh,Florida State,31,20,81,70
Florida State,Pittsburgh,41,17,79,74
Pittsburgh,Florida State,38,3,86,65
Florida State,Pittsburgh,27,10,67,77
Pittsburgh,Florida State,28,17,86,66
Florida State,Pittsburgh,27,24,82,64
Pittsburgh,Florida State,14,28,82,69
Florida State,Pittsburgh,6,26,78,69
Pittsburgh,Florida State,23,27,82,72
Florida State,Pittsburgh,24,17,73,76
Pittsburgh,Florida State,37,0,94,61
Florida State,Pittsburgh,30,20,83,75
Pittsburgh,Florida State,19,38,88,74
Florida State,Pittsburgh,24,24,83,79
Pittsburgh,Florida State,3,20,67,76
Florida State,Pittsburgh,24,24,84,78
Pittsburgh,Florida State,30,10,74,85
Florida State,Pittsburgh,24,17,81,71
Pittsburgh,Florida State,30,24,79,70
Florida State,Pittsburgh,31,13,73,81
Pittsburgh,Florida State,51,20,80,75
Florida State,Pittsburgh,31,28,84,74
Pittsburgh,Florida State,10,38,69,83
Florida State,Pittsburgh,35,24,85,66
Pittsburgh,Florida State,27,7,77,77
Florida State,Pittsburgh,17,21,86,65
Pittsburgh,Florida State,9,17,90,65
Florida State,Pittsburgh,23,10,80,71
Pittsburgh,Florida State,6,21,77,77
Florida State,Pittsburgh,20,10,85,66
Pittsburgh,Florida State,38,21,80,72
Florida State,Pittsburgh,42,21,82,69
Pittsburgh,Florida State,24,13,82,77
Florida State,Pittsburgh,28,41,78,86
Pittsburgh,Florida State,31,34,82,78
Florida State,Pittsburgh,24,3,74,82
Pittsburgh,Florida State,6,16,63,82
Florida State,Pittsburgh,9,20,74,76
Pittsburgh,Florida State,16,16,81,81
Florida State,Pittsburgh,20,31,78,78
Pittsburgh,Florida State,12,20,83,74
Florida State,Pittsburgh,34,45,76,82
Pittsburgh,Florida State,21,13,81,73
Florida State,Pittsburgh,17,23,82,78
Pittsburgh,Florida State,30,20,86,76
Florida State,Pittsburgh,20,34,64,89
Pittsburgh,Florida State,23,26,87,72
Florida State,Pittsburgh,23,21,77,85
Pittsburgh,Florida State,48,24,93,68
Florida State,Pittsburgh,27,7,84,64
Pittsburgh,Florida State,14,34,81,88
Florida State,Pittsburgh,26,10,81,70
Pittsburgh,Florida State,20,38,70,85
Florida State,Pittsburgh,35,27,81,75
Pittsburgh,Florida State,24,20,74,80
Florida State,Pittsburgh,21,23,72,78
Pittsburgh,Florida State,24,44,59,90
Florida State,Pittsburgh,23,17,81,75
Pittsburgh,Florida State,28,45,69,80
Florida State,Pittsburgh,27,10,82,70
Pittsburgh,Florida State,27,16,87,62
Florida State,Pittsburgh,23,20,75,75
Pittsburgh,Florida State,37,17,84,67
Florida State,Pittsburgh,20,24,76,83
Pittsburgh,Florida State,19,23,74,80
Florida State,Pittsburgh,28,3,79,73
Pittsburgh,Florida State,27,24,83,87
Florida State,Pittsburgh,7,31,64,87
Pittsburgh,Florida State,14,35,81,73
Florida State,Pittsburgh,24,31,87,76
Pittsburgh,Florida State,24,20,80,77
Florida State,Pittsburgh,42,10,80,72
Pittsburgh,Florida State,9,26,77,77
Florida State,Pittsburgh,13,31,74,80
Pittsburgh,Florida State,27,20,82,72
Florida State,Pittsburgh,23,34,82,77
Pittsburgh,Florida State,17,23,74,72
Florida State,Pittsburgh,31,42,79,78
Pittsburgh,Florida State,41,27,79,80
Florida State,Pittsburgh,55,28,81,83
Pittsburgh,Florida State,30,28,79,77
Florida State,Pittsburgh,31,41,75,76
Pittsburgh,Florida State,31,28,72,86
Florida State,Pittsburgh,17,13,88,68
Pittsburgh,Florida State,28,20,76,87
Florida State,Pittsburgh,38,14,74,74
Pittsburgh,Florida State,17,38,74,78
Florida State,Pittsburgh,28,45,75,79
Pittsburgh,Florida State,6,7,89,71
Florida State,Pittsburgh,37,3,83,66
Pittsburgh,Florida State,47,16,81,72
Florida State,Pittsburgh,28,28,77,81
Pittsburgh,Florida State,45,31,75,78
Florida State,Pittsburgh,21,41,63,99
Pittsburgh,Florida State,6,55,70,88
Florida State,Pittsburgh,38,17,85,58
Pittsburgh,Florida State,17,27,89,70
Florida State,Pittsburgh,31,31,88,72
Pittsburgh,Florida State,13,13,78,82
Florida State,Pittsburgh,38,17,73,74
Pittsburgh,Florida State,27,23,78,75
Florida State,Pittsburgh,31,20,84,69
Pittsburgh,Florida State,49,13,86,69
Florida State,Pittsburgh,28,20,80,75
Pittsburgh,Florida State,17,45,76,81
Florida State,Pittsburgh,17,14,76,72
Pittsburgh,Florida State,17,30,67,82
Florida State,Pittsburgh,31,33,70,85
Pittsburgh,Florida State,24,30,65,87
Florida State,Pittsburgh,37,28,87,70
Pittsburgh,Florida State,56,14,95,63
Florida State,Pittsburgh,33,17,78,82
Pittsburgh,Florida State,45,10,86,74
Florida State,Pittsburgh,24,38,69,86
Pittsburgh,Florida State,31,35,77,77
Florida State,Pittsburgh,27,24,82,79
Pittsburgh,Florida State,17,27,91,73
Florida State,Pittsburgh,20,17,79,71
Pittsburgh,Florida State,44,14,78,76
