team,opp,pts,opp_pts,plays,opp_plays
Kennesaw State,Louisiana Tech,0,16,57,78
Louisiana Tech,Kennesaw State,7,10,68,72
Kennesaw State,Louisiana Tech,17,21,67,66
Louisiana Tech,Kennesaw State,20,10,80,65
Kennesaw State,Louisiana Tech,33,10,74,68
Louisiana Tech,Kennesaw State,14,23,57,77
Kennesaw State,Louisiana Tech,10,10,67,71
Louisiana Tech,Kennesaw State,13,3,66,69
Kennesaw State,Louisiana Tech,0,20,62,68
Louisiana Tech,Kennesaw State,44,3,74,71
Kennesaw State,Louisiana Tech,6,31,62,73
Louisiana Tech,Kennesaw State,10,10,84,59
Kennesaw State,Louisiana Tech,3,24,65,70
Louisiana Tech,Kennesaw State,14,9,70,69
Kennesaw State,Louisiana Tech,0,21,72,66
Louisiana Tech,Kennesaw State,33,7,79,55
Kennesaw State,Louisiana Tech,26,17,66,66
Louisiana Tech,Kennesaw State,7,10,64,70
Kennesaw State,Louisiana Tech,27,17,74,62
Louisiana Tech,Kennesaw State,31,10,78,64
Kennesaw State,Louisiana Tech,16,30,62,72
Louisiana Tech,Kennesaw State,30,0,75,66
Kennesaw State,Louisiana Tech,19,7,73,61
Louisiana Tech,Kennesaw State,24,17,69,70
Kennesaw State,Louisiana Tech,9,10,86,54
Louisiana Tech,Kennesaw State,14,9,75,56
Kennesaw State,Louisiana Tech,3,30,56,73
Louisiana Tech,Kennesaw State,27,6,68,62
Kennesaw State,Louisiana Tech,7,17,60,70
Louisiana Tech,Kennesaw State,14,9,65,72
Kennesaw State,Louisiana Tech,0,27,62,83
Louisiana Tech,Kennesaw State,14,13,63,76
Kennesaw State,Louisiana Tech,7,17,76,59
Louisiana Tech,Kennesaw State,21,24,79,61
Kennesaw State,Louisiana Tech,3,23,55,82
Louisiana Tech,Kennesaw State,17,10,69,69
Kennesaw State,Louisiana Tech,10,19,69,77
Louisiana Tech,Kennesaw State,27,7,78,66
Kennesaw State,Louisiana Tech,7,10,64,76
Louisiana Tech,Kennesaw State,26,0,90,60
Kennesaw State,Louisiana Tech,3,10,68,68
Louisiana Tech,Kennesaw State,30,10,75,54
Kennesaw State,Louisiana Tech,3,38,67,69
Louisiana Tech,Kennesaw State,10,20,62,70
Kennesaw State,Louisiana Tech,3,28,72,67
Louisiana Tech,Kennesaw State,10,23,63,82
Kennesaw State,Louisiana Tech,13,28,63,78
Louisiana Tech,Kennesaw State,7,31,71,61
Kennesaw State,Louisiana Tech,17,6,67,65
Louisiana Tech,Kennesaw State,3,10,68,71
Kennesaw State,Louisiana Tech,20,3,75,59
Louisiana Tech,Kennesaw State,10,13,80,68
Kennesaw State,Louisiana Tech,14,27,80,73
Louisiana Tech,Kennesaw State,7,28,63,73
Kennesaw State,Louisiana Tech,10,31,70,70
Louisiana Tech,Kennesaw State,7,23,71,67
Kennesaw State,Louisiana Tech,16,14,64,80
Louisiana Tech,Kennesaw State,21,16,70,69
Kennesaw State,Louisiana Tech,3,10,55,78
Louisiana Tech,Kennesaw State,10,24,83,62
Kennesaw State,Louisiana Tech,0,42,55,84
Louisiana Tech,Kennesaw State,38,0,87,55
Kennesaw State,Louisiana Tech,7,21,72,65
Louisiana Tech,Kennesaw State,17,17,64,69
Kennesaw State,Louisiana Tech,13,13,63,66
Louisiana Tech,Kennesaw State,6,3,78,56
Kennesaw State,Louisiana Tech,7,7,61,65
Louisiana Tech,Kennesaw State,27,7,78,58
Kennesaw State,Louisiana Tech,6,19,69,79
