team,opp,pts,opp_pts,plays,opp_plays
Illinois,Ohio State,21,20,60,66
Ohio State,Illinois,17,37,70,60
Illinois,Ohio State,3,10,64,62
Ohio State,Illinois,13,20,64,57
Illinois,Ohio State,10,24,53,73
Ohio State,Illinois,17,16,64,63
Illinois,Ohio State,24,28,76,57
Ohio State,Illinois,31,20,54,68
Illinois,Ohio State,0,37,59,63
Ohio State,Illinois,21,10,62,60
Illinois,Ohio State,17,13,59,69
Ohio State,Illinois,31,21,67,65
Illinois,Ohio State,23,38,61,69
Ohio State,Illinois,17,13,71,50
Illinois,Ohio State,16,21,66,57
Ohio State,Illinois,17,17,76,52
Illinois,Ohio State,13,17,63,58
Ohio State,Illinois,3,24,73,57
Illinois,Ohio State,17,13,66,62
Ohio State,Illinois,17,24,66,63
Illinois,Ohio State,27,7,63,54
Ohio State,Illinois,31,34,58,70
Illinois,Ohio State,27,17,61,67
Ohio State,Illinois,24,21,61,65
Illinois,Ohio State,20,23,65,62
Ohio State,Illinois,27,14,63,63
Illinois,Ohio State,19,20,77,50
Ohio State,Illinois,48,20,73,55
Illinois,Ohio State,20,20,68,58
Ohio State,Illinois,12,34,81,56
Illinois,Ohio State,17,21,63,66
Ohio State,Illinois,28,17,67,72
Illinois,Ohio State,0,27,57,63
Ohio State,Illinois,10,13,67,62
Illinois,Ohio State,10,17,64,63
Ohio State,Illinois,17,13,63,61
Illinois,Ohio State,3,20,78,54
Ohio State,Illinois,13,10,68,58
Illinois,Ohio State,10,27,47,72
Ohio State,Illinois,31,17,67,65
Illinois,Ohio State,10,14,70,55
Ohio State,Illinois,30,7,82,51
Illinois,Ohio State,24,28,72,63
Ohio State,Illinois,42,0,67,62
Illinois,Ohio State,34,27,76,54
Ohio State,Illinois,24,17,58,66
Illinois,Ohio State,28,31,68,67
Ohio State,Illinois,31,28,64,64
Illinois,Ohio State,24,34,63,67
Ohio State,Illinois,40,7,67,65
Illinois,Ohio State,0,24,59,57
Ohio State,Illinois,38,6,73,54
Illinois,Ohio State,3,24,54,67
Ohio State,Illinois,35,17,77,58
Illinois,Ohio State,9,28,61,61
Ohio State,Illinois,34,3,70,55
Illinois,Ohio State,23,14,68,68
Ohio State,Illinois,35,35,73,62
Illinois,Ohio State,24,13,72,59
Ohio State,Illinois,14,17,75,53
Illinois,Ohio State,7,24,65,67
Ohio State,Illinois,21,6,59,63
Illinois,Ohio State,13,34,61,65
Ohio State,Illinois,31,10,80,56
Illinois,Ohio State,17,35,68,66
Ohio State,Illinois,42,14,83,56
Illinois,Ohio State,14,23,65,58
Ohio State,Illinois,24,3,74,52
Illinois,Ohio State,13,10,65,63
Ohio State,Illinois,7,23,65,55
Illinois,Ohio State,9,14,75,53
Ohio State,Illinois,35,13,66,62
Illinois,Ohio State,20,26,62,66
Ohio State,Illinois,17,23,62,66
Illinois,Ohio State,20,27,64,62
Ohio State,Illinois,38,7,63,59
Illinois,Ohio State,10,24,62,66
