team,opp,pts,opp_pts,plays,opp_plays
James Madison,Louisiana,27,17,79,73
Louisiana,James Madison,10,17,79,65
James Madison,Louisiana,44,10,80,71
Louisiana,James Madison,13,31,78,77
James Madison,Louisiana,34,13,75,75
Louisiana,James Madison,27,24,88,67
James Madison,Louisiana,24,21,73,69
Louisiana,James Madison,21,7,76,67
James Madison,Louisiana,45,24,88,69
Louisiana,James Madison,31,27,72,81
James Madison,Louisiana,17,7,76,70
Louisiana,James Madison,20,37,81,66
James Madison,Louisiana,27,17,72,80
Louisiana,James Madison,20,28,87,61
James Madison,Louisiana,7,13,60,72
Louisiana,James Madison,28,37,71,76
James Madison,Louisiana,21,10,93,66
Louisiana,James Madison,9,37,78,75
James Madison,Louisiana,34,19,71,77
Louisiana,James Madison,31,17,80,68
James Madison,Louisiana,19,14,78,73
Louisiana,James Madison,20,31,70,81
James Madison,Louisiana,35,16,81,57
Louisiana,James Madison,16,24,76,70
James Madison,Louisiana,31,16,73,77
Louisiana,James Madison,34,14,74,71
James Madison,Louisiana,48,14,84,66
Louisiana,James Madison,31,38,80,76
James Madison,Louisiana,41,17,80,72
Louisiana,James Madison,10,23,79,63
James Madison,Louisiana,52,3,89,59
Louisiana,James Madison,7,44,68,84
James Madison,Louisiana,31,14,76,74
Louisiana,James Madison,3,21,71,83
James Madison,Louisiana,14,38,57,93
Louisiana,James Madison,12,49,68,87
James Madison,Louisiana,37,3,80,69
Louisiana,James Madison,30,35,84,64
James Madison,Louisiana,13,14,65,71
Louisiana,James Madison,24,55,78,75
James Madison,Louisiana,14,7,74,74
Louisiana,James Madison,20,34,78,76
James Madison,Louisiana,17,28,71,75
Louisiana,James Madison,21,55,60,92
James Madison,Louisiana,17,10,73,73
Louisiana,James Madison,20,28,77,71
James Madison,Louisiana,30,17,70,77
Louisiana,James Madison,24,17,75,79
James Madison,Louisiana,42,6,76,73
Louisiana,James Madison,0,45,69,83
James Madison,Louisiana,38,3,86,59
Louisiana,James Madison,10,13,76,79
James Madison,Louisiana,38,6,85,70
Louisiana,James Madison,24,17,72,71
James Madison,Louisiana,35,17,72,69
Louisiana,James Madison,10,44,73,79
James Madison,Louisiana,27,7,82,68
Louisiana,James Madison,0,30,79,85
James Madison,Louisiana,21,31,73,69
Louisiana,James Madison,13,35,68,75
James Madison,Louisiana,31,17,74,79
Louisiana,James Madison,6,3,73,64
James Madison,Louisiana,24,10,74,84
Louisiana,James Madison,13,10,71,74
James Madison,Louisiana,31,34,70,80
Louisiana,James Madison,14,45,68,79
James Madison,Louisiana,27,16,77,70
Louisiana,James Madison,17,31,77,73
James Madison,Louisiana,24,24,76,78
Louisiana,James Madison,13,30,72,73
James Madison,Louisiana,17,6,64,74
Louisiana,James Madison,16,16,72,75
James Madison,Louisiana,13,21,75,75
Louisiana,James Madison,16,17,83,66
James Madison,Louisiana,24,13,70,77
Louisiana,James Madison,16,24,78,76
James Madison,Louisiana,41,3,83,64
Louisiana,James Madison,14,24,90,60
James Madison,Louisiana,31,13,75,67
Louisiana,James Madison,3,41,69,81
James Madison,Louisiana,16,20,81,66
Louisiana,James Madison,17,30,74,84
James Madison,Louisiana,20,3,72,65
Louisiana,James Madison,35,16,76,72
James Madison,Louisiana,34,6,75,73
Louisiana,James Madison,20,24,72,81
James Madison,Louisiana,20,3,73,75
Louisiana,James Madison,3,33,68,83
James Madison,Louisiana,34,6,81,66
Louisiana,James Madison,13,10,72,79
James Madison,Louisiana,30,6,87,65
Louisiana,James Madison,10,27,86,61
James Madison,Louisiana,26,0,95,61
Louisiana,James Madison,6,47,79,75
James Madison,Louisiana,39,6,94,64
Louisiana,James Madison,7,37,63,79
James Madison,Louisiana,17,13,72,76
Louisiana,James Madison,13,31,75,73
James Madison,Louisiana,45,21,74,72
Louisiana,James Madison,24,13,70,78
James Madison,Louisiana,20,3,84,66
Louisiana,James Madison,13,38,85,69
James Madison,Louisiana,27,17,79,69
Louisiana,James Madison,3,24,69,77
James Madison,Louisiana,45,17,86,67
Louisiana,James Madison,21,31,82,76
James Madison,Louisiana,27,7,80,71
Louisiana,James Madison,14,37,67,84
James Madison,Louisiana,24,24,73,74
Louisiana,James Madison,24,35,70,79
James Madison,Louisiana,66,10,88,59
Louisiana,James Madison,12,24,87,70
James Madison,Louisiana,28,28,67,82
Louisiana,James Madison,7,31,74,82
James Madison,Louisiana,34,3,79,70
Louisiana,James Madison,20,6,83,66
James Madison,Louisiana,24,7,73,72
Louisiana,James Madison,20,16,70,78
James Madison,Louisiana,47,21,92,61
Louisiana,James Madison,7,52,60,87
James Madison,Louisiana,17,14,83,72
Louisiana,James Madison,28,34,76,64
