team,opp,pts,opp_pts,plays,opp_plays
Clemson,Penn State,23,21,67,60
Penn State,Clemson,23,23,59,69
Clemson,Penn State,13,24,68,76
Penn State,Clemson,20,24,71,65
Clemson,Penn State,21,16,68,65
Penn State,Clemson,6,31,61,75
Clemson,Penn State,20,20,59,69
Penn State,Clemson,20,21,72,58
Clemson,Penn State,23,30,73,67
Penn State,Clemson,42,7,67,64
Clemson,Penn State,20,31,70,67
Penn State,Clemson,17,16,66,69
Clemson,Penn State,31,14,78,49
Penn State,Clemson,7,34,56,80
Clemson,Penn State,31,6,68,61
Penn State,Clemson,42,14,69,60
Clemson,Penn State,14,21,58,77
Penn State,Clemson,31,14,62,72
Clemson,Penn State,27,17,85,51
Penn State,Clemson,3,13,53,67
Clemson,Penn State,31,31,71,57
Penn State,Clemson,52,7,67,67
Clemson,Penn State,10,36,57,67
Penn State,Clemson,41,24,84,63
Clemson,Penn State,14,31,69,64
Penn State,Clemson,21,27,62,78
Clemson,Penn State,14,41,62,72
Penn State,Clemson,42,24,65,78
Clemson,Penn State,6,35,67,69
Penn State,Clemson,37,17,65,74
Clemson,Penn State,13,28,71,63
Penn State,Clemson,27,7,70,60
Clemson,Penn State,14,17,71,63
Penn State,Clemson,16,17,61,63
Clemson,Penn State,24,14,64,65
Penn State,Clemson,51,24,83,57
Clemson,Penn State,10,31,59,73
Penn State,Clemson,13,45,59,74
Clemson,Penn State,14,20,62,66
Penn State,Clemson,10,17,63,72
Clemson,Penn State,7,31,58,74
Penn State,Clemson,31,14,82,57
Clemson,Penn State,14,38,53,82
Penn State,Clemson,35,3,63,71
Clemson,Penn State,28,27,65,75
Penn State,Clemson,31,27,72,61
Clemson,Penn State,13,33,62,79
Penn State,Clemson,16,10,79,53
Clemson,Penn State,22,14,73,56
Penn State,Clemson,28,17,74,69
Clemson,Penn State,14,31,81,61
Penn State,Clemson,38,21,70,65
Clemson,Penn State,16,35,65,74
Penn State,Clemson,24,26,66,65
Clemson,Penn State,7,19,58,73
Penn State,Clemson,17,14,61,74
Clemson,Penn State,28,13,68,64
Penn State,Clemson,31,31,64,77
Clemson,Penn State,28,13,71,68
Penn State,Clemson,28,21,70,70
Clemson,Penn State,31,38,69,69
Penn State,Clemson,42,17,72,73
Clemson,Penn State,13,17,68,62
Penn State,Clemson,17,9,64,67
Clemson,Penn State,17,28,77,67
Penn State,Clemson,28,17,59,75
Clemson,Penn State,28,20,70,59
Penn State,Clemson,27,16,56,75
Clemson,Penn State,30,3,81,49
Penn State,Clemson,10,31,58,67
Clemson,Penn State,23,30,65,70
Penn State,Clemson,21,17,82,66
Clemson,Penn State,20,3,71,53
Penn State,Clemson,34,10,82,62
Clemson,Penn State,16,24,69,70
Penn State,Clemson,28,30,61,74
Clemson,Penn State,38,10,73,57
Penn State,Clemson,17,17,73,56
Clemson,Penn State,21,34,54,68
Penn State,Clemson,27,24,75,67
Clemson,Penn State,24,13,68,63
Penn State,Clemson,24,24,73,61
Clemson,Penn State,21,21,61,74
Penn State,Clemson,10,24,73,66
Clemson,Penn State,20,7,67,68
Penn State,Clemson,7,27,55,74
Clemson,Penn State,0,38,62,66
Penn State,Clemson,17,20,59,69
Clemson,Penn State,17,21,74,66
Penn State,Clemson,27,7,67,68
Clemson,Penn State,23,14,69,65
Penn State,Clemson,34,10,74,62
Clemson,Penn State,13,27,63,78
Penn State,Clemson,10,14,67,72
Clemson,Penn State,20,14,67,70
Penn State,Clemson,24,24,75,65
Clemson,Penn State,24,27,72,64
Penn State,Clemson,17,23,63,69
Clemson,Penn State,24,10,74,60
Penn State,Clemson,10,13,68,59
Clemson,Penn State,10,49,71,72
Penn State,Clemson,14,27,67,72
Clemson,Penn State,24,27,73,63
Penn State,Clemson,31,7,75,67
Clemson,Penn State,10,27,60,74
Penn State,Clemson,21,31,56,79
Clemson,Penn State,14,20,66,67
Penn State,Clemson,14,20,68,72
Clemson,Penn State,13,35,72,74
Penn State,Clemson,16,31,68,69
Clemson,Penn State,19,21,79,58
Penn State,Clemson,3,14,68,63
Clemson,Penn State,20,34,69,69
Penn State,Clemson,28,27,64,71
Clemson,Penn State,27,17,78,52
Penn State,Clemson,31,6,68,65
Clemson,Penn State,17,28,71,71
Penn State,Clemson,10,17,61,66
Clemson,Penn State,24,24,62,78
Penn State,Clemson,10,28,64,67
Clemson,Penn State,21,24,70,67
Penn State,Clemson,24,20,66,72
Clemson,Penn State,24,42,75,64
Penn State,Clemson,23,27,63,70
Clemson,Penn State,17,28,66,66
Penn State,Clemson,17,7,62,66
Clemson,Penn State,10,24,64,75
Penn State,Clemson,14,20,61,69
