team,opp,pts,opp_pts,plays,opp_plays
Southern Miss,Western Kentucky,16,21,80,58
Western Kentucky,Southern Miss,14,23,68,76
Southern Miss,Western Kentucky,23,37,71,62
Western Kentucky,Southern Miss,3,17,74,59
Southern Miss,Western Kentucky,17,21,65,72
Western Kentucky,Southern Miss,9,13,86,60
Southern Miss,Western Kentucky,37,14,77,66
Western Kentucky,Southern Miss,7,17,70,63
Southern Miss,Western Kentucky,20,17,67,73
Western Kentucky,Southern Miss,20,20,66,81
Southern Miss,Western Kentucky,14,30,60,69
Western Kentucky,Southern Miss,13,19,79,65
Southern Miss,Western Kentucky,24,27,65,74
Western Kentucky,Southern Miss,30,13,81,58
Southern Miss,Western Kentucky,10,28,74,66
Western Kentucky,Southern Miss,17,21,78,63
Southern Miss,Western Kentucky,38,21,75,65
Western Kentucky,Southern Miss,44,7,84,59
Southern Miss,Western Kentucky,13,17,75,70
Western Kentucky,Southern Miss,24,24,71,69
Southern Miss,Western Kentucky,31,13,74,58
Western Kentucky,Southern Miss,24,24,80,55
Southern Miss,Western Kentucky,6,24,66,69
Western Kentucky,Southern Miss,17,23,68,71
Southern Miss,Western Kentucky,17,10,77,71
Western Kentucky,Southern Miss,45,10,71,75
Southern Miss,Western Kentucky,7,13,69,68
Western Kentucky,Southern Miss,26,24,76,58
Southern Miss,Western Kentucky,10,34,53,83
Western Kentucky,Southern Miss,21,17,79,61
Southern Miss,Western Kentucky,38,7,80,60
Western Kentucky,Southern Miss,24,7,67,69
Southern Miss,Western Kentucky,48,9,88,57
Western Kentucky,Southern Miss,13,31,66,76
Southern Miss,Western Kentucky,27,34,64,80
Western Kentucky,Southern Miss,24,7,70,65
Southern Miss,Western Kentucky,16,34,79,65
Western Kentucky,Southern Miss,48,7,84,49
Southern Miss,Western Kentucky,6,35,73,65
Western Kentucky,Southern Miss,35,24,69,72
Southern Miss,Western Kentucky,17,35,70,65
Western Kentucky,Southern Miss,34,13,65,71
Southern Miss,Western Kentucky,31,31,64,75
Western Kentucky,Southern Miss,21,31,69,72
Southern Miss,Western Kentucky,13,44,61,78
Western Kentucky,Southern Miss,45,20,76,63
Southern Miss,Western Kentucky,23,31,79,66
Western Kentucky,Southern Miss,27,24,68,71
Southern Miss,Western Kentucky,30,17,85,58
Western Kentucky,Southern Miss,14,51,70,76
Southern Miss,Western Kentucky,14,28,74,71
Western Kentucky,Southern Miss,17,28,70,74
Southern Miss,Western Kentucky,14,24,65,64
Western Kentucky,Southern Miss,24,21,73,64
Southern Miss,Western Kentucky,17,38,68,73
Western Kentucky,Southern Miss,24,37,73,70
Southern Miss,Western Kentucky,20,24,74,66
Western Kentucky,Southern Miss,30,20,84,50
Southern Miss,Western Kentucky,20,24,72,64
Western Kentucky,Southern Miss,35,24,68,77
Southern Miss,Western Kentucky,26,16,79,70
Western Kentucky,Southern Miss,21,10,77,58
Southern Miss,Western Kentucky,0,38,60,74
Western Kentucky,Southern Miss,16,17,75,63
Southern Miss,Western Kentucky,13,41,64,77
Western Kentucky,Southern Miss,17,7,84,53
Southern Miss,Western Kentucky,17,20,83,60
Western Kentucky,Southern Miss,31,7,77,62
Southern Miss,Western Kentucky,31,28,74,72
Western Kentucky,Southern Miss,27,28,75,60
Southern Miss,Western Kentucky,17,41,67,74
Western Kentucky,Southern Miss,13,21,62,74
Southern Miss,Western Kentucky,17,24,66,72
Western Kentucky,Southern Miss,17,16,71,63
Southern Miss,Western Kentucky,28,31,73,71
Western Kentucky,Southern Miss,27,21,71,62
Southern Miss,Western Kentucky,7,37,60,80
Western Kentucky,Southern Miss,31,6,73,64
Southern Miss,Western Kentucky,10,23,75,67
Western Kentucky,Southern Miss,30,14,64,77
Southern Miss,Western Kentucky,30,10,79,63
Western Kentucky,Southern Miss,30,26,66,79
Southern Miss,Western Kentucky,17,23,68,74
Western Kentucky,Southern Miss,21,17,82,58
Southern Miss,Western Kentucky,20,17,67,65
Western Kentucky,Southern Miss,21,26,68,85
Southern Miss,Western Kentucky,13,16,61,75
Western Kentucky,Southern Miss,41,24,77,54
Southern Miss,Western Kentucky,10,23,60,77
Western Kentucky,Southern Miss,7,27,61,78
Southern Miss,Western Kentucky,10,24,54,84
Western Kentucky,Southern Miss,40,14,79,64
Southern Miss,Western Kentucky,6,45,70,73
Western Kentucky,Southern Miss,10,21,77,64
Southern Miss,Western Kentucky,31,24,82,66
Western Kentucky,Southern Miss,24,52,64,75
Southern Miss,Western Kentucky,28,24,57,79
Western Kentucky,Southern Miss,23,20,69,69
Southern Miss,Western Kentucky,27,34,68,72
Western Kentucky,Southern Miss,27,20,69,69
Southern Miss,Western Kentucky,7,17,62,67
Western Kentucky,Southern Miss,24,34,71,69
Southern Miss,Western Kentucky,14,24,74,71
Western Kentucky,Southern Miss,27,14,73,63
Southern Miss,Western Kentucky,41,21,80,66
Western Kentucky,Southern Miss,21,27,72,68
Southern Miss,Western Kentucky,20,6,75,74
Western Kentucky,Southern Miss,35,17,69,77
Southern Miss,Western Kentucky,10,20,70,70
Western Kentucky,Southern Miss,31,14,84,50
Southern Miss,Western Kentucky,24,24,69,62
Western Kentucky,Southern Miss,27,13,68,69
Southern Miss,Western Kentucky,14,31,63,77
Western Kentucky,Southern Miss,42,13,76,62
Southern Miss,Western Kentucky,42,17,81,57
Western Kentucky,Southern Miss,27,10,71,69
Southern Miss,Western Kentucky,24,30,70,69
Western Kentucky,Southern Miss,17,31,63,75
Southern Miss,Western Kentucky,42,20,76,60
Western Kentucky,Southern Miss,13,38,67,75
Southern Miss,Western Kentucky,20,14,77,67
Western Kentucky,Southern Miss,31,28,75,65
Southern Miss,Western Kentucky,29,7,78,60
Western Kentucky,Southern Miss,20,20,75,66
Southern Miss,Western Kentucky,17,24,86,59
Western Kentucky,Southern Miss,38,7,74,68
Southern Miss,Western Kentucky,28,24,64,72
Western Kentucky,Southern Miss,13,6,72,65
Southern Miss,Western Kentucky,10,31,70,66
Western Kentucky,Southern Miss,37,24,73,76
Southern Miss,Western Kentucky,35,14,88,62
Western Kentucky,Southern Miss,13,3,78,66
Southern Miss,Western Kentucky,9,38,65,71
Western Kentucky,Southern Miss,31,24,70,70
Southern Miss,Western Kentucky,13,21,78,61
Western Kentucky,Southern Miss,55,13,76,66
Southern Miss,Western Kentucky,17,13,73,73
Western Kentucky,Southern Miss,21,17,63,84
Southern Miss,Western Kentucky,14,27,59,75
Western Kentucky,Southern Miss,21,10,65,72
Southern Miss,Western Kentucky,28,24,77,66
Western Kentucky,Southern Miss,42,10,74,64
Southern Miss,Western Kentucky,10,34,69,65
Western Kentucky,Southern Miss,17,26,66,65
Southern Miss,Western Kentucky,31,14,78,56
Western Kentucky,Southern Miss,6,20,75,60
Southern Miss,Western Kentucky,17,31,65,72
Western Kentucky,Southern Miss,31,17,71,70
Southern Miss,Western Kentucky,10,38,61,76
Western Kentucky,Southern Miss,31,31,80,64
Southern Miss,Western Kentucky,6,19,65,68
Western Kentucky,Southern Miss,30,10,70,65
Southern Miss,Western Kentucky,7,28,78,63
Western Kentucky,Southern Miss,31,7,79,59
Southern Miss,Western Kentucky,17,3,72,67
Western Kentucky,Southern Miss,27,7,73,84
Southern Miss,Western Kentucky,10,35,78,69
Western Kentucky,Southern Miss,52,13,78,68
Southern Miss,Western Kentucky,13,31,68,70
Western Kentucky,Southern Miss,28,30,63,78
Southern Miss,Western Kentucky,20,42,78,65
Western Kentucky,Southern Miss,7,41,59,83
Southern Miss,Western Kentucky,9,28,66,76
Western Kentucky,Southern Miss,44,17,73,64
Southern Miss,Western Kentucky,34,13,77,68
Western Kentucky,Southern Miss,30,20,72,71
Southern Miss,Western Kentucky,16,17,70,65
