team,opp,pts,opp_pts,plays,opp_plays
South Florida,Old Dominion,40,31,76,82
Old Dominion,South Florida,21,34,79,69
South Florida,Old Dominion,45,27,79,78
Old Dominion,South Florida,30,34,75,87
South Florida,Old Dominion,13,38,72,94
Old Dominion,South Florida,38,20,85,74
South Florida,Old Dominion,26,28,86,79
Old Dominion,South Florida,10,40,69,83
South Florida,Old Dominion,27,23,74,92
Old Dominion,South Florida,13,31,74,80
South Florida,Old Dominion,40,17,88,71
Old Dominion,South Florida,45,28,79,78
South Florida,Old Dominion,17,37,73,80
Old Dominion,South Florida,10,24,85,79
South Florida,Old Dominion,24,49,74,84
Old Dominion,South Florida,34,31,84,84
South Florida,Old Dominion,52,31,81,84
Old Dominion,South Florida,16,23,84,75
South Florida,Old Dominion,17,28,89,71
Old Dominion,South Florida,31,34,80,82
South Florida,Old Dominion,20,7,86,72
Old Dominion,South Florida,24,17,88,72
South Florida,Old Dominion,28,44,84,78
Old Dominion,South Florida,24,45,75,80
South Florida,Old Dominion,45,45,85,82
Old Dominion,South Florida,24,41,79,78
South Florida,Old Dominion,41,24,83,75
Old Dominion,South Florida,7,30,69,89
South Florida,Old Dominion,38,21,76,82
Old Dominion,South Florida,28,19,78,86
South Florida,Old Dominion,45,28,86,77
Old Dominion,South Florida,28,17,78,84
South Florida,Old Dominion,35,27,82,82
Old Dominion,South Florida,14,38,75,69
South Florida,Old Dominion,17,45,75,85
Old Dominion,South Florida,33,24,83,81
South Florida,Old Dominion,44,17,82,76
Old Dominion,South Florida,35,35,84,77
South Florida,Old Dominion,30,10,91,68
Old Dominion,South Florida,20,34,79,79
South Florida,Old Dominion,34,17,91,75
Old Dominion,South Florida,17,24,82,78
South Florida,Old Dominion,23,31,77,75
Old Dominion,South Florida,31,41,95,72
South Florida,Old Dominion,27,45,100,65
Old Dominion,South Florida,16,48,79,82
South Florida,Old Dominion,35,27,71,91
Old Dominion,South Florida,6,41,78,82
South Florida,Old Dominion,27,34,69,83
Old Dominion,South Florida,20,38,93,74
South Florida,Old Dominion,10,34,71,88
Old Dominion,South Florida,28,24,75,89
South Florida,Old Dominion,24,17,81,80
Old Dominion,South Florida,24,35,85,80
South Florida,Old Dominion,44,21,86,72
Old Dominion,South Florida,38,14,83,69
South Florida,Old Dominion,38,28,75,93
Old Dominion,South Florida,34,38,81,73
